,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
161,0,0,0,1,260,0,0,0,0,mutable,plaits mutable instruments ,Barcelona,2024/05/10,2024/06/14,2024/5/17,100
162,0,0,0,1,5,0,0,0,1,novation,"teclas y para roland, korg, yamaha, novation update 11 2 2022 ",Lugo,2015/03/03,2024/11/09,2024/5/17,24585
163,0,0,0,1,150,0,0,0,0,korg,korg m3r rack ,A Coruña,2024/01/24,2024/11/10,2024/5/17,1488
164,0,0,0,1,375,0,0,0,0,roland,roland xv-3080 ,Madrid,2024/05/10,2024/11/06,2024/5/17,130
165,0,0,0,1,245,0,0,0,0,elektron,elektron model cycles ,Valladolid,2024/05/17,2024/11/12,2024/5/17,42
166,0,0,0,1,310,0,0,0,0,eurorack,ikarie eurorack ,Madrid,2024/04/14,2024/11/09,2024/5/17,178
167,0,0,0,1,800,0,0,0,0,roland,roland fa-06 ,Granada,2023/06/24,2024/11/10,2024/5/17,3064
168,0,0,0,1,110,0,0,0,0,eurorack,kumihimo braids oscillator eurorack ,Asturias,2024/05/17,2024/11/12,2024/5/17,30
169,0,0,0,1,120,0,0,0,0,midi,drum kat midi controller drumkat ,Madrid,2023/12/18,2024/11/12,2024/5/17,1670
170,0,0,0,1,85,0,0,0,0,john,editor completo john melas para yamaha montage ,Madrid,2024/02/06,2024/11/08,2024/5/17,983
171,0,0,0,1,990,0,0,0,0,elektron,elektron analog rytm ,Ávila,2024/05/03,2024/11/11,2024/5/17,219
172,0,0,0,1,575,0,0,0,0,arturia,arturia keylab 88mk ii ,Madrid,2024/04/08,2024/10/22,2024/5/17,230
173,0,0,0,1,280,0,0,0,0,studio,teclado maestro studio logic vmk-i88 plus ,Madrid,2024/05/17,2024/11/12,2024/5/17,44
174,0,0,0,1,1899,0,0,0,0,modular,sintetizador modular endorphines shuttle system eurorack a estrenar ,Madrid,2023/02/20,2024/06/12,2024/5/17,3299
175,0,0,0,1,750,0,0,0,0,korg,korg m 50 88 teclas ,Madrid,2022/12/30,2024/11/10,2024/5/17,4196
176,0,0,0,1,45,0,0,0,0,boss,boss fc-50 midi foot controller controlador midi múltiple de pie ,Alicante,2024/04/19,2024/11/11,2024/5/17,211
177,0,0,1,0,0,0,0,0,0,intellijel,o intellijel palette 62 hp y noise engineering mimetic digitalis ,Madrid,2024/01/18,2024/11/12,2024/5/17,2172
178,0,0,0,1,80,0,0,0,0,korg,korg exb-pcm01 pianos classic keyboards para triton karma ,Alicante,2024/05/03,2024/11/08,2024/5/17,107
179,0,0,0,1,165,0,0,0,0,yamaha,yamaha sy22 ,Barcelona,2023/12/19,2024/11/10,2024/5/17,1799
180,0,0,0,1,35,0,0,0,0,-,máquinas varias ,Valencia,2024/04/19,2024/11/10,2024/5/17,1522
181,0,0,0,1,90,0,0,0,0,korg,korg volca beats + alimentador ,Madrid,2024/02/19,2024/11/07,2024/5/17,377
182,0,0,0,1,800,0,0,0,0,akai,akai s-950 s950 sampler ,Madrid,2024/05/17,2024/11/12,2024/5/17,48
183,0,0,0,1,125,0,0,0,0,korg,korg exb-pcm05 vintage arhives para triton karma + floppy + cd-rom ,Alicante,2024/05/03,2024/11/08,2024/5/17,121
184,0,0,0,1,3,0,0,0,0,pittsburgh modular ,taiga ,S.C. de Tenerife, ,2024/11/12,2024/5/17,104
185,0,0,0,1,450,0,0,0,0,erica synths ,drum sequencer ,Madrid,2024/03/16,2024/11/12,2024/5/17,254
186,0,0,0,1,135,0,0,0,0,roland,roland srx-04 symphonique strings incluído envío ,Alicante,2024/04/26,2024/11/12,2024/5/17,109
187,0,0,0,1,111,0,0,0,0,-,sintes y teclados varios ,Jaén,2024/05/10,2024/11/05,2024/5/17,398
188,0,0,0,1,110,0,0,0,0,-,mam mb - 33 303 clon ,Castellón,2024/05/17,2024/11/12,2024/5/17,52
189,0,0,0,1,280,0,0,0,0,behringer,behringer ms-1 red ,Madrid,2024/05/16,2024/11/11,2024/5/17,80
190,0,0,0,1,60,0,0,0,0,eowave,vco eowave titan ,Madrid,2024/04/04,2024/11/12,2024/5/17,210
191,0,0,0,1,2000,0,0,0,0,ensoniq,ensoniq fizmo keyboard ,Barcelona,2024/03/31,2024/11/11,2024/5/17,342
192,0,0,0,1,275,0,0,0,0,novation,novation circuit tracks ,Granada,2024/04/10,2024/11/10,2024/5/17,207
193,0,1,0,0,0,0,0,0,0,korg,korg 01 wfd ,Madrid,2024/05/11,2024/11/07,2024/5/17,74
194,0,0,1,0,0,0,0,0,0,elektron,lxr 02 y elektron analog heath mk1 tambien vendo por 750 ,Madrid,2024/04/26,2024/11/12,2024/5/17,194
195,0,0,0,1,210,0,0,0,0,roland,roland u-220 con tarjeta expansión orchestral strings ,Araba,2023/12/17,2024/11/07,2024/5/17,1841
196,0,0,0,1,120,0,0,0,0,2hp,2hp pluck modulo eurorack ,Valencia,2024/01/21,2024/11/12,2024/5/17,1546
197,0,0,0,1,950,0,0,0,0,korg,korg sigma ,Madrid,2024/05/17,2024/11/12,2024/5/17,58
198,0,0,0,1,1800,0,0,0,0,waldorf,waldorf iridium + decksaver ,Barcelona,2024/04/19,2024/11/09,2024/5/17,247
199,0,0,0,1,2000,0,0,0,0,yamaha,yamaha motif es6 + 3x plg150 ,Madrid,2024/02/17,2024/06/14,2024/5/17,848
200,0,0,0,1,460,0,0,0,0,korg,korg wavestate rebajado!! ,Albacete,2024/04/26,2024/10/26,2024/5/17,185
201,0,0,0,1,60,0,0,0,0,kawai,kawai rc-2 tarjeta memoria ,Barcelona,2022/03/17,2024/06/12,2024/5/17,2127
202,0,0,0,1,400,0,0,0,0,mordax,mordax data ,Madrid,2024/05/10,2024/06/13,2024/5/17,140
203,0,0,0,1,499,0,0,0,0,modal,modal argon8 ,Bizkaia,2021/03/29,2024/11/06,2024/5/17,7698
