urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen,anon_user
0,0,0,1,145,0,0,0,0,modular,2 buses y fuente para modular la caja sale gratis ,Barcelona,2019/02/09,2022/09/09,2022/09/01,4528,1285
0,0,0,1,480,0,0,0,0,electribe,electribe esx-1 sd ,Toledo,2022/08/18,2022/10/18,2022/09/01,124,707
0,0,0,1,900,0,0,0,0,-,op-1 2021 segunda generación ,Murcia,2022/07/20,2022/09/18,2022/09/01,302,1434
1,0,0,1,600,0,0,0,0,hammond,korg cx3 70's hammond ,Madrid,2022/07/31,2022/09/28,2022/09/01,514,886
0,0,0,1,25,0,0,0,0,akai,akai lpd 8 ,Badajoz,2022/07/23,2022/09/21,2022/09/01,214,1075
0,0,0,1,255,0,0,0,0,instruments,mutable instruments clouds ,Araba,2021/08/06,2022/09/29,2022/09/01,1295,481
0,1,0,0,0,0,0,0,0,-,"sintetizadores antiguos averiados, no importa el estado ",Madrid,2019/10/07,2022/09/18,2022/09/01,2430,2019
0,0,0,1,840,0,0,0,0,nord lead ,clavia a1 ,Málaga,2021/11/20,2022/09/23,2022/09/01,3737,1108
0,0,0,1,349,0,0,0,0,novation,novation drum station v2 ,Girona,2022/02/01,2022/10/17,2022/09/01,882,637
0,0,0,1,90,0,0,0,0,doepfer,doepfer a-199 spring reverb vintage edition ,Valencia,2022/07/29,2022/09/30,2022/09/01,340,1073
0,0,0,1,225,0,0,0,0,arturia,arturia keylab essential 61 black ,Madrid,2021/10/17,2022/09/26,2022/09/01,1177,779
0,0,0,1,165,0,0,0,0,roland,roland t-8 aira compact beat machine ,Alicante,2022/08/04,2022/10/07,2022/09/01,342,1096
0,0,0,1,700,0,0,0,0,kawai,piano digital kawai ca-91 ,Barcelona,2022/08/27,2022/10/27,2022/09/01,119,1019
0,0,0,1,550,0,0,0,0,kawai,piano digital kawai cn25 ,Alicante,2022/08/11,2022/10/13,2022/09/01,196,405
0,0,0,1,0,0,0,0,0,eurorack,todos mis módulos eurorack ,Málaga,2021/11/13,2022/10/20,2022/09/01,5963,620
0,0,0,1,95,0,0,0,0,doepfer,doepfer a-156 vintage edition ,Girona,2022/05/10,2022/09/25,2022/09/01,406,637
0,0,0,1,400,0,0,0,0,vermona,vermona drm1 mk2 ,Barcelona,2022/08/31,2022/10/30,2022/09/01,76,537
0,0,0,1,1169,0,0,0,0,roland,roland jupiter xm ,Girona,2022/05/10,2022/09/13,2022/09/01,838,637
0,0,0,1,245,0,0,0,0,u-he,módulo u-he cvilazation ,Alicante,2022/07/19,2022/09/18,2022/09/01,338,506
0,0,0,1,150,0,0,0,0,korg,korg 05r w – módulo sintetizador ,Madrid,2022/07/29,2022/09/25,2022/09/01,402,1261
0,1,0,0,0,0,0,0,0,roland,tarjeta roland sr-jv80-15 ,Barcelona,2022/08/11,2022/10/13,2022/09/01,90,870
0,0,0,1,12,0,0,0,0,yamaha,"phat analog iii para yamaha motif xs, motif xf, moxf, montage y modx ",Madrid,2020/01/13,2022/09/10,2022/09/01,1172,517
0,0,0,1,220,0,0,0,0,yamaha,yamaha sy 55 ,Barcelona,2022/07/14,2022/09/12,2022/09/01,419,638
0,0,0,1,65,0,0,0,0,doepfer,doepfer a-130-8 ,Asturias,2022/08/11,2022/10/30,2022/09/01,174,965
0,0,0,1,200,0,0,0,0,roland,roland r8 caja de ritmos ,Girona,2022/06/08,2022/09/22,2022/09/01,600,637
0,0,0,1,110,0,0,0,0,behringer,behringer 960 sequential controller ,Cádiz,2022/07/22,2022/10/01,2022/09/01,739,539
0,0,0,1,1600,0,0,0,0,origin,arturia origin desktop en perfecto estado ,Lleida,2021/08/04,2022/09/02,2022/09/01,2257,1313
0,0,0,1,580,0,0,0,0,virus,acces virus c ,Asturias,2022/06/11,2022/09/24,2022/09/01,1070,975
0,1,0,0,0,0,0,0,0,komplete,komplete kontrol s61 mk2 vapor gray ,Sevilla,2022/08/31,2022/10/30,2022/09/01,76,1277
0,0,0,1,550,0,0,0,0,roland,roland d50 d-50 sintetizador ,Madrid,2022/08/18,2022/09/30,2022/09/01,340,1151
0,0,0,1,35,0,0,0,0,-,taburete de tambor acolchado ,Barcelona,2021/04/20,2022/09/24,2022/09/01,705,388
1,1,0,0,0,0,0,0,0,korg,korg monopoly ,Baleares,2022/08/11,2022/10/07,2022/09/01,200,351
0,0,0,1,200,0,0,0,0,yamaha,yamaha cs1x ,A Coruña,2022/04/17,2022/09/30,2022/09/01,775,1091
0,1,0,0,0,0,0,0,0,pearl,módulos de percusión pearl sc 20 - sc 40 o drum x ,Valencia,2022/03/06,2022/10/22,2022/09/01,338,1176
0,0,0,1,489,0,0,0,0,arturia,arturia minibrute 2 noir ,Girona,2022/05/27,2022/09/25,2022/09/01,870,637
0,0,0,1,60,0,0,0,0,korg,korg t3 - main board ,Barcelona,2022/08/28,2022/10/27,2022/09/01,76,1198
0,0,0,1,6000,0,0,0,0,hammond,hammond b3 portable + leslie ,Madrid,2022/05/08,2022/09/05,2022/09/01,977,214
0,0,0,1,169,0,0,0,0,befaco,befaco chopping kinky ,Girona,2021/06/21,2022/09/20,2022/09/01,414,637
0,0,0,1,250,0,0,0,0,moog,moog theremini nuevo ,Valencia,2022/05/18,2022/09/13,2022/09/01,686,498
0,0,0,1,90,0,0,0,0,instruments,mutable instruments midigal midipal ,Madrid,2022/08/18,2022/09/26,2022/09/01,200,1151
0,0,0,1,89,0,0,0,0,erica synths ,pico trigger patern generator ,Girona,2021/02/17,2022/09/23,2022/09/01,732,637
0,0,0,1,160,0,0,0,0,axoloty,axoloty completo ,Barcelona,2022/05/15,2022/10/19,2022/09/01,368,677
0,0,0,1,70,0,0,0,0,roland,tarjetas roland sr-jv80 para sintetizadores jv_xv_xp ,Madrid,2020/08/28,2022/09/30,2022/09/01,3138,484
0,0,0,1,2099,0,0,0,0,modular,bastl instruments rumburack 2 sintetizador modular nuevo ,Madrid,2021/10/29,2022/09/30,2022/09/01,2162,961
0,0,0,1,200,0,0,0,0,-,intellijel rubicon ,Girona,2022/03/18,2022/09/20,2022/09/01,516,637
0,0,0,1,160,0,0,0,0,behringer,behringer crave ,Barcelona,2022/08/25,2022/09/28,2022/09/01,240,1104
0,0,0,1,19,0,0,0,0,yamaha,"c7 1 pianos para yamaha motif xf, moxf, montage y modx ",Madrid,2020/10/11,2022/09/13,2022/09/01,2501,517
0,0,0,1,1100,0,0,0,0,elektron,elektron analog four mkii ,Girona,2021/10/25,2022/09/27,2022/09/01,848,637
0,0,0,1,750,0,0,0,0,roland,roland jx3p ,Huelva,2022/08/25,2022/10/23,2022/09/01,206,383
0,0,0,1,1500,0,0,0,0,yamaha,yamaha motif xf x maleta ,Valencia,2022/05/19,2022/09/30,2022/09/01,749,554
0,0,0,1,500,0,0,0,0,akai,akai mpc1000 jjos2 + 128 mb ,Barcelona,2022/08/11,2022/10/08,2022/09/01,276,709
0,0,0,1,600,0,0,0,0,yamaha,sintetizador yamaha dx7s ,Madrid,2022/08/31,2022/10/30,2022/09/01,80,303
0,0,0,1,349,0,0,0,0,-,yamana moxf6 ,Tarragona,2022/06/14,2022/10/01,2022/09/01,1004,421
0,0,0,1,925,0,0,0,0,virus,virus ti ,Madrid,2022/08/25,2022/10/01,2022/09/01,216,962
0,0,0,1,460,0,0,0,0,club,mfb dominion club como nuevo envío incluido ,Barcelona,2022/08/31,2022/10/30,2022/09/01,120,770
0,0,0,1,245,0,0,0,0,-,k&m 18860 spider pro si ,La Rioja,2022/07/17,2022/09/15,2022/09/01,222,483
0,0,0,1,150,0,0,0,0,peavey,amplificador para teclados peavey kb-100 ,Sevilla,2021/05/02,2022/09/12,2022/09/01,865,651
0,0,0,1,670,0,0,0,0,-,analog four mki ,Huesca,2022/08/25,2022/10/23,2022/09/01,112,853
0,0,0,1,130,0,0,0,0,intellijel ,umidi 1u ,Tarragona,2022/03/12,2022/09/28,2022/09/01,711,554
0,0,0,1,25,0,0,0,0,-,[eurorack] amplificador auriculares haunted pliers destino 3hp diy ,Madrid,2021/06/07,2022/09/30,2022/09/01,571,488
0,0,0,1,60,0,0,0,0,odyssey,stardust synth cover para korg arp odyssey mini ,Cantabria,2022/07/22,2022/10/01,2022/09/01,199,504
0,0,0,1,350,0,0,0,0,midi,the orb secuenciador midi y cv gate ,Madrid,2022/07/23,2022/09/21,2022/09/01,544,1194
0,0,0,1,175,0,0,0,0,paratek,paratek neon black ,Girona,2022/05/06,2022/09/25,2022/09/01,320,637
0,0,0,1,300,0,0,0,0,mpc,akai mpc renaissance ,Valencia,2022/08/11,2022/10/01,2022/09/01,410,544
0,0,0,1,880,0,0,0,0,mpc,mpc live 2 ,Madrid,2022/07/01,2022/09/07,2022/09/01,560,994
0,0,0,1,110,0,0,0,0,casio,teclado casio 501 ,Barcelona,2022/08/18,2022/10/16,2022/09/01,198,1278
0,0,0,1,150,0,0,0,0,arturia,sintetizador analógico arturia microbrute ,Madrid,2022/08/25,2022/09/29,2022/09/01,151,619
0,0,0,1,1100,0,0,0,0,roland,"roland jd xa ""reestreno"" ",Barcelona,2022/05/17,2022/10/30,2022/09/01,1034,859
0,0,0,1,200,0,0,0,0,mutable,modulos eurorack - mutable ,Barcelona,2020/10/05,2022/09/15,2022/09/01,2848,994
0,0,0,1,399,0,0,0,0,roland,roland mc 505 groovebox no cambios ,Sevilla,2022/06/08,2022/09/30,2022/09/01,295,969
0,0,0,1,70,0,0,0,0,maschine,"mpc stuff live, mpd, mpk, force, maschine ",Asturias,2022/08/26,2022/10/25,2022/09/01,150,975
0,0,0,1,195,0,0,0,0,noise,modulo eurorack corsynth c105e vc noise lo-fi maquine ,Madrid,2020/09/12,2022/10/27,2022/09/01,586,560
0,0,0,1,60,0,0,0,0,behringer,behringer 914 fixed filter bank ,Pontevedra,2022/08/27,2022/10/26,2022/09/01,132,964
0,0,0,1,239,0,0,0,0,qu,qu bit pulsar ,Girona,2021/05/27,2022/10/08,2022/09/01,545,637
0,0,0,1,1800,0,0,0,0,-,soma pulsar 23 ,Madrid,2022/08/25,2022/09/30,2022/09/01,266,869
0,0,0,1,329,0,0,0,0,roland,roland enhancia neova 3 unidades disponibles ,Girona,2021/11/18,2022/10/30,2022/09/01,620,637
1,0,0,1,850,0,0,0,0,elektron,elektron rytm mki ,Barcelona,2022/07/27,2022/09/25,2022/09/01,450,507
0,0,1,0,0,0,0,0,0,virus,access virus ti polar ,Barcelona,2022/08/11,2022/09/29,2022/09/01,424,1404
0,0,0,1,299,0,0,0,0,akai,akai timbre wolf -envio incluido- ,Asturias,2022/08/28,2022/10/28,2022/09/01,114,1503
0,0,0,1,1200,0,0,0,0,korg,korg vocoder vc10 ,Madrid,2019/12/10,2022/10/22,2022/09/01,1550,1096
0,0,0,1,220,0,0,0,0,eurorack,mutable instruments beads modulo eurorack ,Granada,2022/07/15,2022/09/13,2022/09/01,459,687
0,0,0,1,150,0,0,0,0,casio,teclado casio vintage sk-1 ,Girona,2022/02/12,2022/09/08,2022/09/01,788,1028
0,0,0,1,65,0,0,0,0,behringer,behringer modamp module 1005 ,Asturias,2022/08/11,2022/09/24,2022/09/01,190,965
0,0,0,1,1650,0,0,0,0,-,sequential prophet rev2-8 ,Almería,2022/07/24,2022/10/01,2022/09/01,817,384
0,0,0,1,60,0,0,0,0,kawai,"lote de manuales emu, korg, roland, kawai ",A Coruña,2022/05/11,2022/09/30,2022/09/01,505,1091
0,0,0,1,99,0,0,0,0,eurorack,doepfer a-100 lc1 case eurorack ,Madrid,2022/08/01,2022/10/01,2022/09/01,345,1279
0,0,0,1,150,0,0,0,0,-,ni kore 2 ,Madrid,2022/07/12,2022/10/01,2022/09/01,432,1419
0,0,0,1,90,0,0,0,0,mxr,mxr analog chorus ,Málaga,2022/05/17,2022/10/04,2022/09/01,241,940
0,0,0,1,475,0,0,0,0,moog,moog vx 351 ,Girona,2021/07/09,2022/09/13,2022/09/01,774,637
0,0,0,1,390,0,0,0,0,-,piano digital ,Tarragona,2022/08/18,2022/10/15,2022/09/01,170,767
0,0,0,1,200,0,0,0,0,befaco,módulo befaco rampage ,La Rioja,2022/08/18,2022/10/25,2022/09/01,92,745
0,0,0,1,850,0,0,0,0,-,leslie 815 proline ,Zaragoza,2020/11/06,2022/09/21,2022/09/01,1624,859
0,0,0,1,309,0,0,0,0,roland,roland tr 08 ,Girona,2022/05/09,2022/09/25,2022/09/01,533,637
0,0,0,1,1900,0,0,0,0,-,montage 6 ¡¡ sin desembalar !! ,Cantabria,2022/08/02,2022/09/26,2022/09/01,566,751
0,0,0,1,370,0,0,0,0,korg,korg minilogue xd module ,Pontevedra,2022/07/07,2022/09/30,2022/09/01,1009,1193
0,1,0,0,0,0,0,0,0,roland,roland mc 505 averiada ,Alicante,2022/04/18,2022/10/01,2022/09/01,369,850
0,0,0,1,500,0,0,0,0,kurzweil,kurzweil pc3 le7 ,Barcelona,2022/08/25,2022/10/23,2022/09/01,227,892
0,0,0,1,49,0,0,0,0,-,ladik q 010 easy quantizer ,Girona,2022/03/25,2022/10/08,2022/09/01,711,637
0,0,0,1,180,0,0,0,0,yamaha,yamaha v50 ,Cádiz,2022/09/01,2022/10/31,2022/09/01,96,522
0,0,0,0,12,1,0,0,0,-,galactic ascensión para modx y montage + ,Madrid,2020/05/29,2022/09/10,2022/09/01,1573,517
0,0,0,1,1800,0,0,0,0,oberheim,oberheim ob-5 ,Tarragona,2022/08/28,2022/10/27,2022/09/01,220,740
0,0,0,1,20,0,0,0,0,korg,cassette datos para el korg dw8000 ,Madrid,2022/07/07,2022/09/26,2022/09/01,186,1106
0,0,0,1,1400,0,0,0,0,korg,korg sv-1 88 teclas ,Madrid,2022/05/03,2022/09/07,2022/09/01,530,550
0,0,0,1,1450,0,0,0,0,eurorack,oscilador doble eurorack cwejman vco-2rm ,Madrid,2022/03/16,2022/10/27,2022/09/01,370,560
0,0,0,1,75,0,0,0,0,yamaha,piano eléctrico yamaha ypt-200 ,Cantabria,2022/05/25,2022/09/24,2022/09/01,390,945
0,0,0,1,330,0,0,0,0,roland,roland jv 1080 ,Valencia,2022/08/18,2022/09/28,2022/09/01,328,498
0,0,0,1,329,0,0,0,0,-,mode maschines xoxbox ,Girona,2021/12/16,2022/09/24,2022/09/01,540,637
0,0,0,1,110,0,0,0,0,eurorack,mutable instruments grids modular - eurorack ,Madrid,2022/06/28,2022/10/31,2022/09/01,558,1194
0,0,0,1,75,0,0,0,0,studio,korg nanokey studio ,Barcelona,2022/04/25,2022/09/13,2022/09/01,870,474
0,0,0,1,1250,0,0,0,0,yamaha,teclado tyros3 yamaha en muy buenas condiciones ,Toledo,2021/02/02,2022/09/29,2022/09/01,1756,711
0,0,0,1,65,0,0,0,0,dreadbox,eurorack dreadbox ataxia ,Zaragoza,2022/08/25,2022/09/27,2022/09/01,144,1704
0,0,0,1,1800,0,0,0,0,roland,roland juno 106 ,Madrid,2022/08/27,2022/10/26,2022/09/01,322,1106
0,0,0,1,320,0,0,0,0,roland,roland msq-700 secuenciador vintage ,Navarra,2022/08/27,2022/10/26,2022/09/01,170,802
0,0,0,1,299,0,0,0,0,electribe,"electribe 2 sampler roja, impoluta con extras ",Valencia,2022/08/04,2022/10/05,2022/09/01,244,640
0,0,0,1,485,0,0,0,0,yamaha,yamaha dx7 ii d ,Cantabria,2022/05/19,2022/10/01,2022/09/01,1209,1090
0,0,0,1,24,0,0,0,0,yamaha,"royal 1 pianos para yamaha motif xs, motif xf, moxf y montage modx ",Madrid,2017/07/09,2022/09/10,2022/09/01,5597,517
0,0,0,1,1850,0,0,0,0,-,amplificador 122 type classictone ,Zaragoza,2020/11/03,2022/09/24,2022/09/01,1371,859
0,0,0,1,200,0,0,0,0,emu,modulo emu audity 2000 ,Barcelona,2022/06/10,2022/09/22,2022/09/01,865,1301
0,0,0,1,530,0,0,0,0,-,modal cobalt8x ,Madrid,2022/08/27,2022/10/26,2022/09/01,146,613
0,0,0,1,300,0,0,0,0,roland,roland sonic cell - tarjeta de sonido - envío incluido ,Alicante,2021/05/07,2022/09/23,2022/09/01,654,1153
0,0,0,1,450,0,0,0,0,casio,casio cz 101 ,Valencia,2021/03/13,2022/09/30,2022/09/01,1966,637
0,0,0,1,99,0,0,0,0,audio,addac 804 audio integrator ,Girona,2021/04/13,2022/10/30,2022/09/01,583,637
0,0,0,1,85,0,0,0,0,roland,roland pn d50 00 ,Girona,2021/05/24,2022/09/26,2022/09/01,442,637
0,0,0,1,450,0,0,0,0,-,soma lyra 8 white angel ,Cantabria,2022/08/04,2022/09/09,2022/09/01,578,844
0,0,0,1,750,0,0,0,0,-,medeli akx10 ,Araba,2022/03/20,2022/09/29,2022/09/01,1219,635
0,0,0,1,75,0,0,0,0,roland,tarjeta roland sr-jv80-01 pop ,Barcelona,2021/11/18,2022/09/12,2022/09/01,473,916
0,0,0,1,550,0,0,0,0,nord modular ,g1+ midiman para el software de edicion por 550 euros ,A Coruña,2021/11/18,2022/10/13,2022/09/01,296,1620
0,0,0,1,1200,0,0,0,0,yamaha,yamaha motif xf7 ,Cantabria,2022/08/02,2022/09/26,2022/09/01,358,751
0,0,0,1,4000,0,0,0,0,kawai,piano kawai ,Barcelona,2022/07/04,2022/09/02,2022/09/01,256,639
0,0,0,1,389,0,0,0,0,arturia,arturia keylab 61 mkii ,Girona,2022/06/01,2022/10/04,2022/09/01,442,637
0,0,0,1,70,0,0,0,0,audio,tip top audio rs 909 ,Girona,2021/12/16,2022/10/30,2022/09/01,423,637
0,0,1,0,400,0,0,0,0,korg,korg triton le tambien y cartuchocasio cz ,Valencia,2022/04/10,2022/09/09,2022/09/01,1529,1344
0,0,0,1,198,0,0,0,0,erica synths ,bass drums ,Girona,2021/11/25,2022/10/08,2022/09/01,600,637
0,0,0,1,3200,0,0,0,0,0,yamaha genos 2 0 + funda scc profesional ,Valladolid,2022/09/01,2022/10/31,2022/09/01,76,619
0,0,0,1,50,0,0,0,0,noise,doepfer a 118 noise ,Girona,2021/10/08,2022/10/08,2022/09/01,423,637
0,0,0,1,240,0,0,0,0,roland,roland mc-303 ,Valencia,2022/05/18,2022/09/19,2022/09/01,748,944
0,0,0,1,340,0,0,0,0,-,bass station 2 ,Madrid,2022/08/25,2022/09/29,2022/09/01,158,962
0,0,0,1,350,0,0,0,0,roland,soniccell roland ,Madrid,2019/12/13,2022/09/29,2022/09/01,679,708
0,0,0,1,300,0,0,0,0,erica synths ,roland boutique tr-08 y pico vco2 ,Baleares,2022/07/08,2022/09/06,2022/09/01,327,533
0,0,0,1,175,0,0,0,0,roland,teclado controlador roland a-800 pro ,Barcelona,2022/01/21,2022/09/12,2022/09/01,765,916
0,0,0,1,3990,0,0,0,0,moog,moog minimoog voyager 50 anyversary edition ,Girona,2022/06/08,2022/10/08,2022/09/01,718,637
1,0,1,0,0,0,0,0,0,eurorack,módulos eurorack ,Zaragoza,2022/08/25,2022/09/29,2022/09/01,212,1704
0,0,0,1,1200,0,0,0,0,oberheim,sintetizador analógico oberheim matrix 6 ,Madrid,2022/07/25,2022/09/26,2022/09/01,762,1103
0,0,0,1,519,0,0,0,0,roland,controlador midi roland a88 ivory feel ,Madrid,2022/05/21,2022/09/28,2022/09/01,802,565
0,0,1,0,1700,0,0,0,0,hammond,2 o por hammond sk pro reservado ,Guadalajara,2022/08/25,2022/10/24,2022/09/01,144,1341
0,0,0,1,450,0,0,0,0,elektron,elektron analog heat ,Tarragona,2022/08/31,2022/10/30,2022/09/01,104,487
0,0,0,1,1449,0,0,0,0,arturia,arturia matrixbrute ,Girona,2021/07/08,2022/10/08,2022/09/01,1058,637
0,0,0,1,250,0,0,0,0,korg,korg ms20 ic ,Valencia,2022/08/11,2022/10/10,2022/09/01,322,772
0,0,0,1,2500,0,0,0,0,system,hammond xk-3 system ,A Coruña,2022/08/11,2022/09/26,2022/09/01,220,918
0,0,0,1,30,0,0,0,0,-,dsi prophet 08 - librería para ni kontakt y reason ,Córdoba,2022/06/01,2022/09/18,2022/09/01,266,536
0,0,1,0,0,0,0,0,0,virus,"virus ti soundbanks todos los bancos hasta la fecha "" ahora también con viper vst "" ",Alicante,2018/08/19,2022/09/10,2022/09/01,4157,651
0,0,0,1,2495,0,0,0,0,roland,roland fantom 6 ,Girona,2022/04/28,2022/10/30,2022/09/01,1015,637
0,0,0,1,550,0,0,0,0,elektron,elektron digitackt ,Valencia,2022/08/11,2022/10/14,2022/09/01,272,725
0,0,0,1,199,0,0,0,0,e-mu,proteus 2 e-mu systems 16 bit multi-timbral digital sound module xr ,Cuenca,2021/01/18,2022/09/05,2022/09/01,1696,653
0,0,0,1,295,0,0,0,0,korg,korg t3 workstation ,Girona,2022/05/10,2022/10/30,2022/09/01,580,637
0,0,0,1,220,0,0,0,0,instruments,eurorack case de aluminio 3 filas 85hp + yarns mutable instruments ,Madrid,2022/04/18,2022/09/16,2022/09/01,754,1587
0,0,1,0,750,0,0,0,0,nord electro ,2 quizás tb ,A Coruña,2022/04/18,2022/10/01,2022/09/01,286,1364
0,0,0,1,12,0,0,0,0,-,lote 10 revistas keyboard musica y tecnología ,Tarragona,2022/07/11,2022/09/09,2022/09/01,207,616
0,0,0,1,20,0,0,0,0,eurorack,banananuts pack befaco eurorack ,Barcelona,2022/07/21,2022/09/19,2022/09/01,228,1576
0,0,0,1,180,0,0,0,0,arturia,arturia drumbrute impact ,Valencia,2022/07/27,2022/09/25,2022/09/01,474,729
0,0,0,1,750,0,0,0,0,yamaha,yamaha psr-s770 ,Madrid,2022/08/30,2022/10/29,2022/09/01,92,728
0,0,0,1,180,0,0,0,0,-,sequenz standard-m-sv medium ,Girona,2021/12/22,2022/10/30,2022/09/01,504,637
0,0,0,1,5,0,0,0,1,novation,"teclas y para roland, korg, yamaha, novation update 11 2 2022 ",Lugo,2015/03/03,2022/09/24,2022/09/01,17048,1229
0,0,0,1,100,0,0,0,0,volca,korg volca keys ,Málaga,2022/07/13,2022/10/01,2022/09/01,402,2335
0,0,0,1,1,0,0,0,0,elektron,packs de sonidos para máquinas elektron ,Córdoba,2022/06/01,2022/09/29,2022/09/01,678,536
0,0,0,1,1490,0,0,0,0,-,ferrofish a32 ad da converter ,Girona,2020/11/13,2022/09/30,2022/09/01,1954,637
0,0,0,1,1800,0,0,0,0,yamaha,yamaha motif xs8 ,Araba,2019/09/23,2022/09/29,2022/09/01,2332,635
0,0,0,1,45,0,0,0,0,-,tarjeta smart media 128mb mas adaptador ,Madrid,2020/09/01,2022/09/26,2022/09/01,1534,752
0,0,0,1,145,0,0,0,0,roland,módulo pianos roland p-330 ,Madrid,2021/10/09,2022/09/26,2022/09/01,978,779
0,0,0,1,100,0,0,0,0,-,soporte para teclado ,Madrid,2022/08/18,2022/10/19,2022/09/01,218,612
0,0,0,1,490,0,0,0,0,alm busy ,akemie castle - circuits ,Cádiz,2022/06/10,2022/09/09,2022/09/01,474,719
0,0,0,1,650,0,0,0,0,micro,waldorf micro q keyboard ,A Coruña,2022/04/16,2022/09/30,2022/09/01,958,1091
0,0,0,1,600,0,0,0,0,kurzweil,kurzweil pc3 le8 ,Madrid,2021/05/16,2022/09/13,2022/09/01,1308,867
0,0,0,1,90,0,0,0,0,doepfer,doepfer a-142-2 vca dual con adsr y ducking ,Zaragoza,2022/08/25,2022/09/29,2022/09/01,136,1704
0,0,0,1,150,0,0,0,0,-,groovebox mc 303 ,Madrid,2022/07/29,2022/09/14,2022/09/01,366,1261
0,0,0,1,150,0,0,0,0,arturia,arturia beat step pro ,Barcelona,2022/08/31,2022/10/30,2022/09/01,62,537
0,1,0,0,0,0,0,0,0,-,proteus 2000 máximo 200€ ,Madrid,2022/07/17,2022/09/24,2022/09/01,422,1451
0,1,0,0,0,0,0,0,0,arturia,arturia microbrute ,Córdoba,2022/08/18,2022/10/18,2022/09/01,80,648
0,0,0,1,490,0,0,0,0,odyssey,korg arp odyssey ,Girona,2021/11/12,2022/10/08,2022/09/01,1096,637
0,0,0,1,250,0,0,0,0,akai,akai s3000xl ,Almería,2022/07/01,2022/10/01,2022/09/01,968,384
