urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen
0,0,0,1,500,0,0,0,0,-,korg m3-m xpanded ,medivian,Murcia,2021/12/17,2022/09/13,2022/08/30,2092
0,0,0,1,59,0,0,0,0,-,yamaha vrc 102 wind instrument group ,moog1406,Girona,2021/06/29,2022/09/26,2022/08/30,294
0,0,0,1,100,0,0,0,0,-,secuenciador analógico befaco slicer v3 ,indienella,Asturias,2022/02/22,2022/09/14,2022/08/30,531
0,0,0,1,190,0,0,0,0,-,mutable instruments plaits ,Carlos,Barcelona,2022/08/16,2022/09/28,2022/08/30,148
0,0,0,1,120,0,0,0,0,-,módulo de sonidos pianobox usb de miditech ,franpa,Alicante,2022/05/11,2022/09/12,2022/08/30,576
0,0,0,1,219,0,0,0,0,-,vermona qmi eurorack como nuevo ,Markkius,Madrid,2022/07/08,2022/09/19,2022/08/30,282
0,0,0,1,20,0,0,0,0,-,roland jx-3p - librería para ni kontakt y reason ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/30,173
0,0,0,1,1800,0,0,0,0,-,roland jd-800 impecable ,landstrung,Barcelona,2021/02/18,2022/09/20,2022/08/30,4313
0,0,0,1,260,0,0,0,0,-,arturia microfreak ,Dance_work,Madrid,2022/08/30,2022/10/28,2022/08/30,76
0,0,0,1,80,0,0,0,0,-,yamaha dx7 breath controler bc1 ,Synthaddict,Madrid,2022/08/16,2022/09/26,2022/08/30,285
0,0,0,1,220,0,0,0,0,-,erica synths black output v2 ,Marco Luque,Madrid,2022/06/07,2022/09/29,2022/08/30,256
0,1,0,0,0,0,0,0,0,-,arturia minibrute 2s ,ramoninchispas,Asturias,2022/08/23,2022/09/25,2022/08/30,76
0,0,0,1,590,0,0,0,0,-,"frap tools usta, secuenciador eurorack ",rocket,Madrid,2022/08/26,2022/09/28,2022/08/30,120
0,1,1,0,0,0,0,0,0,-,"busco,compro o roland mc 505 groovebox para despiece ",nekhorek,Sevilla,2021/04/13,2022/10/25,2022/08/30,675
0,0,0,1,3750,0,0,0,0,-,roland superjupiter mks 80 + programmer mpg 80 en perfecto estado ,funfanatic,Barcelona,2022/07/05,2022/09/03,2022/08/30,572
0,0,0,1,2250,0,0,0,0,-,roland juno 106 seminuevo ,angelmahon,Valencia,2022/08/30,2022/10/29,2022/08/30,120
0,0,0,1,1450,0,0,0,0,-,roland fantom 07 ,sal,Girona,2022/07/07,2022/09/05,2022/08/30,800
0,0,0,1,345,0,0,0,0,-,nord micro modular ,tyrel,Madrid,2021/03/23,2022/10/27,2022/08/30,890
0,0,0,1,189,0,0,0,0,-,flight case gator ,moog1406,Girona,2022/04/05,2022/10/08,2022/08/30,458
0,0,0,1,1500,0,0,0,0,-,hammond xk3c ,musicmano,Barcelona,2022/01/17,2022/09/22,2022/08/30,1561
0,0,0,1,400,0,0,0,0,-,korg 01w fd ,SINTEXIA,Córdoba,2022/07/19,2022/09/17,2022/08/30,284
0,0,0,1,1430,0,0,0,0,-,arturia matrix brute ,EstebanFM,Granada,2022/02/27,2022/09/27,2022/08/30,918
0,0,0,1,200,0,0,0,0,-,befaco hex mix vca ,Victor R,La Rioja,2022/02/27,2022/10/18,2022/08/30,80
0,1,0,0,0,0,0,0,0,-,"arturia minilab mk2 edición limitada ""deep black"" ",Maniac Broil,Barcelona,2022/08/16,2022/10/18,2022/08/30,86
0,0,0,1,500,0,0,0,0,-,sintetizador yamaha mo6 ,Edaurdo,Madrid,2021/06/28,2022/09/29,2022/08/30,582
0,0,0,1,104,0,0,0,0,-,doepfer a 110 1 vco ,moog1406,Girona,2022/02/22,2022/09/25,2022/08/30,411
0,0,0,1,200,0,0,0,0,-,rebajado - mutable instruments clouds original ,Pablo,Madrid,2022/05/04,2022/09/29,2022/08/30,1293
0,0,0,1,125,0,0,0,0,-,korg p3 piano module ,Samsimo,Madrid,2021/03/20,2022/09/16,2022/08/30,2086
0,0,0,1,800,0,0,0,0,-,moog slim phatty ,anthuantheriver,Ávila,2022/08/23,2022/09/26,2022/08/30,182
0,0,0,1,220,0,0,0,0,-,befaco muxlicer + mex modulos ,Sergi,Alicante,2022/07/19,2022/09/18,2022/08/30,248
0,0,0,1,550,0,0,0,0,-,se vende king korg ,exquisito,Granada,2022/07/26,2022/08/30,2022/08/30,434
0,0,0,1,1469,0,0,0,0,-,arturia matrixbrute ,moog1406,Girona,2022/03/10,2022/09/23,2022/08/30,596
0,1,0,0,0,0,0,0,0,-,korg lambda ,Súper-Bebé,Granada,2022/08/09,2022/09/27,2022/08/30,138
0,0,1,0,0,0,0,0,0,-,korg microkorg ,rogaes,Granada,2022/05/25,2022/09/27,2022/08/30,520
0,0,0,1,1679,0,0,0,0,-,waldorf m sintetizador wavetable ,Storm,Bizkaia,2021/12/24,2022/09/28,2022/08/30,1434
0,0,0,1,700,0,0,0,0,-,korg karma full expanded ,bluewave,Barcelona,2022/05/10,2022/09/17,2022/08/30,748
0,0,1,0,500,0,0,0,0,-,yamaha dx7s ,impact,Barcelona,2022/07/14,2022/09/12,2022/08/30,480
0,0,0,1,225,0,0,0,0,-,akai advance 49 ,KikeAOR,Alicante,2021/05/22,2022/09/27,2022/08/30,1714
0,0,0,1,1150,0,0,0,0,-,piano de escenario - teclado master dexibell vivo s7 pro ,gutig,La Rioja,2021/05/22,2022/09/26,2022/08/30,394
0,0,0,1,1,0,0,0,0,-,novation 25 sl mk2 custom moog ,pattyco,Valencia,2022/08/09,2022/10/10,2022/08/30,344
0,0,0,1,50,0,0,0,0,-,funda yamaha mox6 ,KFK101,Valladolid,2022/08/23,2022/10/22,2022/08/30,100
0,0,0,1,800,0,0,0,0,-,ni maschine plus + expansiones + decksaver ,cvsequencer,Barcelona,2022/08/09,2022/09/28,2022/08/30,342
0,0,0,1,110,0,0,0,0,-,"step fader is a dual sequencer, here is a cv basic offset ",instaljomar,Barcelona,2022/07/05,2022/09/27,2022/08/30,681
0,0,0,1,12,0,0,0,0,-,"yamaha cp70 pianos para yamaha motif xf, moxf, montage y modx ",bicho,Madrid,2018/08/13,2022/09/10,2022/08/30,3382
0,0,0,1,500,0,0,0,0,-,motif-rack xs ,zorruno,Granada,2022/08/27,2022/10/26,2022/08/30,177
0,0,0,1,300,0,0,0,0,-,dreadbox nyx ,Dani de Ourense,Lugo,2022/05/24,2022/09/05,2022/08/30,719
0,1,0,0,0,0,0,0,0,-,sensel morph ,Sergi,Alicante,2022/07/27,2022/09/25,2022/08/30,150
0,0,0,1,40,0,0,0,0,-,faltar studio 880 sl ,tripiano,Bizkaia,2022/08/09,2022/10/10,2022/08/30,288
0,0,0,1,699,0,0,0,0,-,sintetizador monofónico korg ms-10 de los 70`s ,mayortom,Madrid,2022/01/02,2022/09/04,2022/08/30,1778
0,0,0,1,120,0,0,0,0,-,electrofaustus blackfly + mooer reecho ,mesmer_son,Barcelona,2022/07/21,2022/09/19,2022/08/30,322
0,0,0,1,550,0,0,0,0,-,korg karma ,bulichan,Alicante,2021/06/09,2022/09/27,2022/08/30,3103
0,1,0,0,0,0,0,0,0,-,moog moogerfooger control processor cp-251 ,marc-caster,Valencia,2022/05/15,2022/09/28,2022/08/30,164
0,0,0,1,90,0,0,0,0,-,korg volca keys ,fartman,Barcelona,2022/03/02,2022/08/31,2022/08/30,1102
0,1,0,0,0,0,0,0,0,-,kurzweil k2600 76 teclas ,japovaz,Ourense,2022/06/29,2022/09/09,2022/08/30,378
0,0,0,1,150,0,0,0,0,-,proyecto eurorack inacabado 6u 84hp ,SaZZ,Toledo,2022/07/19,2022/09/17,2022/08/30,334
0,0,0,1,450,0,0,0,0,-,kurzweil pc1x ,thunderage,Málaga,2022/08/30,2022/10/28,2022/08/30,78
0,0,0,1,6000,0,0,0,0,-,hammond a100 con leslie 760 ,windbass,Zaragoza,2020/11/03,2022/09/21,2022/08/30,4202
0,0,0,1,90,0,0,0,0,-,casio hz-600 sd synthesizer ,superjx,Barcelona,2022/07/14,2022/08/31,2022/08/30,447
0,0,0,1,885,0,0,0,0,-,akai mpc live 2 ,Bombyx Blow,A Coruña,2022/07/14,2022/10/20,2022/08/30,172
0,0,0,1,150,0,0,0,0,-,casio ct6000 rebaja ,moogi,Cádiz,2022/04/28,2022/09/28,2022/08/30,1042
0,0,0,1,1390,0,0,0,0,-,filtro estereo eurorack cwejman dmf-2 ,tyrel,Madrid,2022/03/16,2022/10/27,2022/08/30,554
0,0,0,1,3100,0,0,0,0,-,waldorf quantum ,minahonda,Madrid,2021/12/18,2022/09/25,2022/08/30,3723
0,0,0,1,600,0,0,0,0,-,roland tr-727 ,paugui,Sevilla,2021/05/02,2022/09/12,2022/08/30,2065
0,0,0,1,20,0,0,0,0,-,soporte teclados sintetizadores k&m spider pro accesorio ipad ,StalVs,Alicante,2021/11/22,2022/09/01,2022/08/30,854
0,0,0,1,190,0,0,0,0,-,midi fighter 3d ,yaini,Ciudad Real,2021/08/18,2022/09/03,2022/08/30,799
0,0,0,1,900,0,0,0,0,-,elektron analog keys ,alcachofazul,Madrid,2022/07/29,2022/09/25,2022/08/30,303
0,0,0,1,45,0,0,0,0,-,arturia microlab ,pauloski,Gipuzkoa,2022/06/23,2022/09/18,2022/08/30,271
0,0,0,1,750,0,0,0,0,-,roland mc707 ,Socri,Sevilla,2022/08/27,2022/10/26,2022/08/30,84
0,0,0,1,950,0,0,0,0,-,órgano korg cx-3 + flightcase a medida ,ssiibert,Madrid,2022/04/03,2022/10/14,2022/08/30,666
0,0,1,0,500,0,0,0,0,-,perceptron atomo synth semimodular tambien ,bioroide,Madrid,2020/09/21,2022/09/26,2022/08/30,3951
0,0,0,1,339,0,0,0,0,-,ik multimedia uno synth pro desktop + accesorios ,moog1406,Girona,2022/05/18,2022/09/15,2022/08/30,460
0,0,0,1,200,0,0,0,0,-,roland a6 ,cvsequencer,Barcelona,2022/08/02,2022/09/28,2022/08/30,518
0,0,0,1,2200,0,0,0,0,-,korg pa4x 61 ,Ismael,Navarra,2022/07/28,2022/09/26,2022/08/30,320
0,0,0,1,20,0,0,0,0,-,diskette sonidos para el sampler korg dsm1 ,polypodium,Madrid,2022/07/07,2022/09/21,2022/08/30,192
0,0,0,1,60,0,0,0,0,-,roland pn gr 50 01 ,moog1406,Girona,2022/03/23,2022/09/25,2022/08/30,404
0,0,0,1,22,0,0,0,0,-,sonidos roland jupiter x xm series y zenology pro software ,JM72,Pontevedra,2022/07/15,2022/09/26,2022/08/30,383
0,0,0,1,2300,0,0,0,0,-,nord stage 2 ha 88 ,Spectro,Palencia,2021/03/13,2022/09/27,2022/08/30,3042
0,0,0,1,1,0,0,0,0,-,basimilus iteritas alter + entity ultra kick ,muzik,Málaga,2022/08/28,2022/10/27,2022/08/30,94
0,0,0,1,540,0,0,0,0,-,"instruo arbhar, síntesis granular módulo eurorack ",rocket,Madrid,2022/08/26,2022/09/28,2022/08/30,108
0,0,0,1,950,0,0,0,0,-,roland fa 08 ,jesuskorgm3,Valencia,2022/08/23,2022/09/25,2022/08/30,192
0,0,0,1,389,0,0,0,0,-,tip top audio circadian rhythm ,moog1406,Girona,2022/06/01,2022/10/04,2022/08/30,284
0,0,0,1,220,0,0,0,0,-,módulos mutant hihats & mutant bassdrum ,Borsek,Navarra,2021/02/21,2022/09/20,2022/08/30,847
0,0,0,1,349,0,0,0,0,-,doepfer a100lc9 ,moog1406,Girona,2021/09/17,2022/09/18,2022/08/30,522
0,0,0,1,570,0,0,0,0,-,grand piano yamaha dgx 650 ,letsrockit,Barcelona,2021/12/08,2022/09/27,2022/08/30,949
0,0,0,1,49,0,0,0,0,-,stand digitakt + digitone ultima unidad env incl ,PETZOO,Cádiz,2019/06/11,2022/09/28,2022/08/30,3972
0,0,0,1,150,0,0,0,0,-,kenton pro dcb para roland juno 60 y algunos jupiter 8 ,jesusj,Araba,2022/05/26,2022/10/25,2022/08/30,288
0,0,0,1,235,0,0,0,0,-,befaco rampage ,moog1406,Girona,2021/10/01,2022/09/25,2022/08/30,435
0,0,0,1,4,0,0,0,0,-,módulos eurorack + cables y accesorios ,Jorans,Asturias,2022/05/09,2022/09/25,2022/08/30,1515
0,0,0,1,479,0,0,0,0,-,komplete mkii s49 ,Kristel Manrique sigal,Alicante,2022/05/29,2022/10/09,2022/08/30,319
0,0,0,1,199,0,0,0,0,-,keytar inalámbrico alesis ,Elena,Cuenca,2022/07/14,2022/09/12,2022/08/30,238
0,0,0,1,295,0,0,0,0,-,yamaha dx9 ,moog1406,Girona,2022/03/15,2022/09/22,2022/08/30,935
0,0,0,1,20,0,0,0,0,-,cassette datos para korg dw6000 ,polypodium,Madrid,2022/07/07,2022/09/18,2022/08/30,194
0,0,0,1,540,0,0,0,0,-,digitone impecable ,jdcoopers,Sevilla,2022/06/08,2022/09/30,2022/08/30,595
0,0,0,1,80,0,0,0,0,-,eurorack make noise rasie ,siropene,Madrid,2022/08/23,2022/09/28,2022/08/30,124
0,0,0,1,300,0,0,0,0,-,4ms stereo triggered sampler ,Xavi,Barcelona,2022/08/09,2022/10/09,2022/08/30,112
0,0,0,1,300,0,0,0,0,-,novation ultranova ,Albin Nox,Granada,2022/08/23,2022/10/22,2022/08/30,187
0,0,1,0,0,0,0,0,0,-,akai x7000 floppy usb & librería ,elprofesordedanza,Tarragona,2022/08/23,2022/09/28,2022/08/30,194
0,0,0,1,1050,0,0,0,0,-,modulo sintetizador prophet 08 david smith ,luca7,Madrid,2022/08/09,2022/10/09,2022/08/30,340
0,0,0,1,330,0,0,0,0,-,tg 500 yamaha ,gato737,Barcelona,2022/07/21,2022/09/28,2022/08/30,422
0,0,0,1,1300,0,0,0,0,-,nord rack 3 - nord lead 3 en rack ,Syntetic,Alicante,2022/08/30,2022/10/28,2022/08/30,78
0,0,0,1,12000,0,0,0,0,-,moog system 15 ,qbueno,Barcelona,2020/10/03,2022/09/25,2022/08/30,5700
0,0,0,1,98,0,0,0,0,-,korg volca kick ,yosualogan,Cantabria,2022/06/15,2022/09/26,2022/08/30,308
0,0,0,1,495,0,0,0,0,-,waldorf microwave ii rack ,Eme,Sevilla,2022/06/10,2022/09/27,2022/08/30,566
0,0,0,1,5500,0,0,0,0,-,piano rhodes 88 mark ii eighty eight suitcase ,logan3,Madrid,2022/01/19,2022/09/22,2022/08/30,1710
0,0,0,1,1550,0,0,0,0,-,roland júpiter 80 + flight case a medida ,xfeten,Toledo,2020/11/26,2022/10/22,2022/08/30,2034
0,0,0,1,90,0,0,0,0,-,colección volca casi completa + extras ,dundunda,Lugo,2021/06/24,2022/09/27,2022/08/30,2881
0,0,0,1,90,0,0,0,0,-,kawai card ram dc 16 ,moog1406,Girona,2021/05/26,2022/09/26,2022/08/30,402
0,0,0,1,75,0,0,0,0,-,bheringer umx 61 ,40db,Valencia,2021/03/04,2022/10/17,2022/08/30,1102
0,0,0,1,350,0,0,0,0,-,yamaha tx-7 ,selimorgan,Valencia,2022/08/16,2022/09/28,2022/08/30,332
0,0,0,1,375,0,0,0,0,-,roland fantom xr ,H-B,Zaragoza,2022/06/11,2022/09/13,2022/08/30,426
0,0,0,1,779,0,0,0,0,-,roland mc 707 ,moog1406,Girona,2022/02/17,2022/09/23,2022/08/30,754
0,0,0,1,85,0,0,0,0,-,roland pn d50 02 ,moog1406,Girona,2021/05/26,2022/10/09,2022/08/30,460
0,0,0,1,190,0,0,0,0,-,arturia beatstep pro ,Oxbown,Pontevedra,2022/08/09,2022/10/10,2022/08/30,98
0,0,0,1,200,0,0,0,0,-,behringer model d ,joan cerezo,Barcelona,2022/08/23,2022/09/28,2022/08/30,272
0,0,0,1,250,0,0,0,0,-,korg microsampler ,freakerrante,Barcelona,2021/04/04,2022/09/25,2022/08/30,1111
0,0,0,1,1900,0,0,0,0,-,arturia polybrute ,Socri,Sevilla,2022/08/30,2022/10/28,2022/08/30,74
0,0,0,1,179,0,0,0,0,-,procesador de efectos yamaha emp-100 para guitarra bajo voces y teclados ,Francisco Rivera,Zaragoza,2022/01/20,2022/09/24,2022/08/30,894
0,0,0,1,1350,0,0,0,0,-,korg ms-20 ,moog1406,Girona,2021/06/23,2022/10/08,2022/08/30,995
0,0,0,1,180,0,0,0,0,-,alm001 pamelas workout ,siropene,Madrid,2022/08/09,2022/09/28,2022/08/30,184
0,0,0,1,80,0,0,0,0,-,akai pro mpd 32 ,Marc,Barcelona,2022/07/04,2022/09/02,2022/08/30,272
0,0,0,1,860,0,0,0,0,-,yamaha moxf8 ,Andoni,Navarra,2022/08/09,2022/10/05,2022/08/30,288
0,0,0,1,550,0,0,0,0,-,quasimidi sirius ,abstrack,Valencia,2022/04/26,2022/10/19,2022/08/30,741
0,0,0,1,300,0,0,0,0,-,teclado controlador ni komplete kontrol mk3 49 ,Cristóbal Patrick Ruiz,Valencia,2022/07/10,2022/09/08,2022/08/30,378
0,0,0,1,280,0,0,0,0,-,teclado elka omb5 caja de ritmos+acompañamiento automático drumstar80 ,gpiccolini,Madrid,2022/08/23,2022/09/26,2022/08/30,300
1,0,0,1,35,0,0,0,0,-,korg m3 - librería para ni kontakt y reason ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/30,274
0,0,0,1,550,0,0,0,0,-,access virus snow ,frodobolson007,Madrid,2022/07/13,2022/09/11,2022/08/30,768
0,0,0,1,75,0,0,0,0,-,yamaha rx-17 caja de ritmos desktop digital posterior a rx11 rx15 ,StalVs,Alicante,2022/07/18,2022/09/01,2022/08/30,430
0,0,0,1,125,0,0,0,0,-,motu midi timepiece ii ,Francisco Rivera,Zaragoza,2022/03/08,2022/09/24,2022/08/30,1105
0,1,1,0,0,0,0,0,0,-,e-mu orbit v3 ,Sonitec,Valencia,2022/08/16,2022/10/14,2022/08/30,120
0,0,0,1,430,0,0,0,0,-,eloquencer eurorack ,insula,Madrid,2022/06/29,2022/09/11,2022/08/30,454
0,0,0,1,550,0,0,0,0,-,akai mpk 88 ,Kristel Manrique sigal,Alicante,2022/05/31,2022/10/09,2022/08/30,362
0,0,0,1,20,0,0,0,0,-,cassette datos para korg poly800-ii ,polypodium,Madrid,2022/07/07,2022/09/26,2022/08/30,192
0,0,0,1,4500,0,0,0,0,-,sintetizador roland jupiter-4 compuphonic ,Alexandra Bertomeu Tomas,Castellón,2022/07/09,2022/09/07,2022/08/30,522
0,0,0,1,75,0,0,0,0,-,placa sampler smp-r para kurzweil k2000r ,Maniac Broil,Barcelona,2021/05/26,2022/09/28,2022/08/30,2076
0,0,0,1,2900,0,0,0,0,-,ob-06 con sonidos de pago ,minahonda,Madrid,2022/07/28,2022/09/25,2022/08/30,588
0,0,0,1,700,0,0,0,0,-,emu e4x turbo - hollywood gold limited edition ,Syntetic,Alicante,2022/08/30,2022/10/28,2022/08/30,102
0,0,0,1,60,0,0,0,0,-,icon ikeyboard 5x - teclado midi ,santibcn,Barcelona,2022/04/10,2022/10/07,2022/08/30,520
0,0,1,0,0,0,0,0,0,-,korg r3 y roland ju06a ,radiactivo,Barcelona,2022/08/23,2022/09/28,2022/08/30,236
0,0,1,0,150,0,0,0,0,-,"case eurorack ""ikocase"" x case más pequeño ",Øliveira,Pontevedra,2022/08/25,2022/10/24,2022/08/30,198
0,0,0,1,90,0,0,0,0,-,dreadbox hysteria ,EstebanFM,Granada,2022/02/14,2022/09/27,2022/08/30,480
0,0,0,1,400,0,0,0,0,-,secuenciador analogue systems rs-200 y quantiser rs-260 ,dorremifasol,Barcelona,2020/07/25,2022/09/29,2022/08/30,1638
0,0,0,1,460,0,0,0,0,-,alesis ion ,sanwiche,Alicante,2022/08/16,2022/09/24,2022/08/30,234
0,0,0,1,500,0,0,0,0,-,star instruments synare 3 ,Joanic,Baleares,2022/08/16,2022/10/13,2022/08/30,136
0,0,0,1,100,0,0,0,0,-,yamaha psr-f51 ,Mar,Asturias,2022/07/31,2022/09/29,2022/08/30,305
0,0,0,1,900,0,0,0,0,-,korg polysix ,twistarella,Barcelona,2022/07/15,2022/09/13,2022/08/30,560
0,0,0,1,90,0,0,0,0,-,korg volca fm ,kagechu,Barcelona,2022/08/26,2022/10/25,2022/08/30,82
0,0,0,1,100,0,0,0,0,-,noise engeneering viol ruina ,Carlos,Barcelona,2022/08/16,2022/09/28,2022/08/30,114
0,0,0,1,95,0,0,0,0,-,befaco joystick ,sonicstage,Girona,2022/08/23,2022/09/27,2022/08/30,92
0,0,0,1,4250,0,0,0,0,-,korg trident mk i ,Moogchild Synthdrome,Madrid,2022/04/20,2022/09/18,2022/08/30,918
0,0,0,1,110,0,0,0,0,-,maleta sintetizador 61 ,jose,Murcia,2022/05/28,2022/09/25,2022/08/30,329
0,0,0,1,100,0,0,0,0,-,cacharros varios ,roy242,Valencia,2022/08/16,2022/09/28,2022/08/30,1058
0,0,0,1,250,0,0,0,0,-,novation circuit rythm ,s_C_e,Barcelona,2022/08/24,2022/10/23,2022/08/30,114
0,0,1,0,0,0,0,0,0,-,noise engineering basimilus iteritas ,Replicante,Barcelona,2021/12/04,2022/09/27,2022/08/30,1363
0,0,0,1,135,0,0,0,0,-,rebel technology chronos mkii ,moog1406,Girona,2022/02/28,2022/09/05,2022/08/30,414
0,0,0,1,100,0,0,0,0,-,hardcase con ruedas para teclado de 76 teclas ,Elver Galarga,Lugo,2022/01/05,2022/09/21,2022/08/30,593
0,0,0,1,5100,0,0,0,0,-,roland jupiter 4 ,qbueno,Barcelona,2022/01/22,2022/09/24,2022/08/30,3007
0,1,0,0,0,0,0,0,0,-,tarjeta korg wavestation wsc-3s synth & time slice ,mentemodular,Gipuzkoa,2020/10/11,2022/09/07,2022/08/30,715
0,0,0,1,2300,0,0,0,0,-,arturia origin ,abstrack,Valencia,2021/05/10,2022/10/19,2022/08/30,1996
0,0,0,1,10,0,0,0,0,-,funda cubrepolvo a la medida para moog prodigy ,grizzvolga,Madrid,2022/07/17,2022/09/26,2022/08/30,320
0,0,0,1,250,0,0,0,0,-,sintetizador novation mininova ,luigi88,Madrid,2022/08/30,2022/10/28,2022/08/30,50
0,0,0,1,1750,0,0,0,0,-,sequential circuits pro-one ,Cobe,Madrid,2022/07/04,2022/09/02,2022/08/30,450
0,0,0,1,320,0,0,0,0,-,behringer ms 1 ,Alinter,Cádiz,2022/07/09,2022/09/09,2022/08/30,845
0,0,0,1,1500,0,0,0,0,-,yamaha sk20 string machine ,logan3,Madrid,2021/12/23,2022/09/25,2022/08/30,1666
0,0,0,1,400,0,0,0,0,-,uno synth pro ,ARPEGGIATORNIK,Granada,2021/11/07,2022/09/27,2022/08/30,1144
0,0,0,1,675,0,0,0,0,-,nord lead 2x ,Aguilar242,Navarra,2022/08/09,2022/09/29,2022/08/30,392
0,0,0,1,1890,0,0,0,0,-,mini korg 700 fs tambien cambios ,moog1406,Girona,2022/05/11,2022/09/22,2022/08/30,684
0,0,0,1,375,0,0,0,0,-,casiotone 701 ,moog1406,Girona,2021/10/22,2022/09/27,2022/08/30,1027
0,0,0,1,115,0,0,0,0,-,clon de mutable instruments frames ,moogi,Cádiz,2022/07/22,2022/09/28,2022/08/30,288
0,0,0,1,300,0,0,0,0,-,piano electrico vertical thomann dp- 51 ,Felix,Barcelona,2022/07/13,2022/09/11,2022/08/30,240
0,0,0,1,410,0,0,0,0,-,eloquencer winter modular ,dce,Sevilla,2022/08/02,2022/10/03,2022/08/30,212
0,0,0,1,111111,0,0,0,0,-,material a la venta en moogchild synthdrome ,Moogchild Synthdrome,Madrid,2021/03/18,2022/09/18,2022/08/30,20038
0,0,0,1,1100,0,0,0,0,-,piano nord clavia stage rev c 88 teclas ,jordipares3,Girona,2022/08/16,2022/09/21,2022/08/30,354
0,0,0,1,180,0,0,0,0,-,arturia drumbrute impact + decksaver ,Tangential,León,2022/07/11,2022/09/09,2022/08/30,231
0,0,0,1,40,0,0,0,0,-,teclado midi 61 teclas ,Tellie,Murcia,2022/07/27,2022/09/25,2022/08/30,196
0,0,0,1,140,0,0,0,0,-,4ms row power ,gorum,Tarragona,2022/03/12,2022/09/28,2022/08/30,457
0,0,0,1,80,0,0,0,0,-,audiothingies ced tuner afinador eurorack ,insula,Madrid,2022/06/29,2022/09/11,2022/08/30,292
0,0,0,1,600,0,0,0,0,-,yamaha ex5 ,molossus,Cádiz,2022/04/18,2022/10/03,2022/08/30,635
0,0,0,1,500,0,0,0,0,-,yamaha mo6 ,Luis,Madrid,2022/08/23,2022/10/20,2022/08/30,166
0,0,0,1,330,0,0,0,0,-,keylab 49 mk2 negro ,minahonda,Madrid,2022/01/08,2022/09/28,2022/08/30,1078
0,0,0,1,320,0,0,0,0,-,yamaha rm1x ,Álvaro,Sevilla,2022/08/28,2022/10/27,2022/08/30,80
0,0,0,1,50,0,0,0,0,-,korg pa2x - pa 3x tarjeta ram 128mb - manual de operario korg pa2x ,SINTEXIA,Córdoba,2022/07/19,2022/09/17,2022/08/30,180
0,0,0,1,825,0,0,0,0,-,leslie 760 n autónomo ,windbass,Zaragoza,2020/06/16,2022/09/24,2022/08/30,1881
0,0,0,1,59,0,0,0,0,-,yamaha vrc 106 data rom ,moog1406,Girona,2021/06/30,2022/09/26,2022/08/30,340
0,0,0,1,100,0,0,0,0,-,korg volca modular ,Caradusanto,Málaga,2022/07/25,2022/09/23,2022/08/30,204
0,0,0,1,1969,0,0,0,0,-,korg minikorg 700 fs - nuevo ,moog1406,Girona,2022/05/27,2022/09/15,2022/08/30,508
0,0,0,1,15,0,0,0,0,-,thomann keyboard bag 6 ,uprefer,Barcelona,2021/11/21,2022/09/25,2022/08/30,958
0,0,0,1,800,0,0,0,0,-,kawai vpc1 ,JAVI7571,Sevilla,2022/06/01,2022/10/14,2022/08/30,461
0,0,0,1,280,0,0,0,0,-,yamaha kx-8 ,DrTek,Barcelona,2022/04/25,2022/09/13,2022/08/30,1809
0,0,0,1,145,0,0,0,0,-,2 buses y fuente para modular la caja sale gratis ,gatovertical,Barcelona,2019/02/09,2022/09/09,2022/08/30,4512
0,0,0,1,480,0,0,0,0,-,electribe esx-1 sd ,FukThor,Toledo,2022/08/16,2022/10/18,2022/08/30,106
0,0,0,1,900,0,0,0,0,-,op-1 2021 segunda generación ,Daniel B García,Murcia,2022/07/20,2022/09/18,2022/08/30,282
1,0,0,1,600,0,0,0,0,-,korg cx3 70's hammond ,BuenMambo,Madrid,2022/07/31,2022/09/28,2022/08/30,488
0,0,0,1,25,0,0,0,0,-,akai lpd 8 ,emilguitar,Badajoz,2022/07/23,2022/09/21,2022/08/30,202
0,0,0,1,255,0,0,0,0,-,mutable instruments clouds ,Jabas,Araba,2021/08/06,2022/09/25,2022/08/30,1271
0,1,0,0,0,0,0,0,0,-,"sintetizadores antiguos averiados, no importa el estado ",Moogchild Synthdrome,Madrid,2019/10/07,2022/09/18,2022/08/30,2416
0,0,0,1,850,0,0,0,0,-,clavia nord lead a1 ,solotronik,Málaga,2021/11/20,2022/09/23,2022/08/30,3677
0,0,0,1,349,0,0,0,0,-,novation drum station v2 ,moog1406,Girona,2022/02/01,2022/10/17,2022/08/30,854
0,0,0,1,90,0,0,0,0,-,doepfer a-199 spring reverb vintage edition ,selimorgan,Valencia,2022/07/29,2022/09/27,2022/08/30,318
0,0,0,1,225,0,0,0,0,-,arturia keylab essential 61 black ,yoquese,Madrid,2021/10/17,2022/09/26,2022/08/30,1159
0,0,0,1,165,0,0,0,0,-,roland t-8 aira compact beat machine ,Ana Graciela,Alicante,2022/08/09,2022/10/07,2022/08/30,318
0,0,0,1,470,0,0,0,0,-,erica synths zen delay ,David,Madrid,2022/07/30,2022/09/09,2022/08/30,298
0,0,0,1,700,0,0,0,0,-,piano digital kawai ca-91 ,VivianGirl,Barcelona,2022/08/28,2022/10/27,2022/08/30,85
0,0,0,1,550,0,0,0,0,-,piano digital kawai cn25 ,Rosa,Alicante,2022/08/16,2022/10/13,2022/08/30,180
