urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,user,city,published,expire,date_scrapped,seen
0,0,0,1,200,0,0,0,0,delptronics,"delptronics trigger man, ldb 2e, ldb 2x ",liradigital MRF,Madrid,2022/07/13,2022/09/21,2022/08/26,291
0,1,0,0,0,0,0,0,0,e-mu,e-mu orbit 3 ,CreativeStudio,Madrid,2022/07/25,2022/09/14,2022/08/26,200
0,0,0,1,105,0,0,0,0,volca,korg volca drum ,Ruido genérico,Baleares,2022/07/05,2022/09/03,2022/08/26,389
0,0,0,1,500,0,0,0,0,moog,moog vx-352 ,Chema Payero,Madrid,2021/07/11,2022/09/01,2022/08/26,1210
0,0,0,1,40,0,0,0,0,yamaha,cartucho rom yamaha dx7s ,int3rc0m,Madrid,2022/02/27,2022/09/22,2022/08/26,393
0,0,0,1,329,0,0,0,0,-,modcan triple oscilator ,moog1406,Girona,2021/06/11,2022/10/08,2022/08/26,413
0,0,0,1,800,0,0,0,0,analogue solutions ,leipzig-s ,roy242,Valencia,2022/08/21,2022/09/24,2022/08/26,162
0,1,0,0,0,0,0,0,0,-,op-lab ,Musiqueur,Granada,2022/07/04,2022/09/02,2022/08/26,164
0,0,0,1,90,0,0,0,0,audio,m audio keystation 61 mk3 ,zaboonpro,Barcelona,2022/07/14,2022/09/18,2022/08/26,300
0,0,0,1,500,0,0,0,0,korg,korg m3-m xpanded ,medivian,Murcia,2021/12/17,2022/09/13,2022/08/26,2068
0,0,0,1,59,0,0,0,0,yamaha,yamaha vrc 102 wind instrument group ,moog1406,Girona,2021/06/29,2022/09/26,2022/08/26,288
0,0,0,1,100,0,0,0,0,befaco,secuenciador analógico befaco slicer v3 ,indienella,Asturias,2022/02/22,2022/09/14,2022/08/26,511
0,0,0,1,190,0,0,0,0,mutable,mutable instruments plaits ,Carlos,Barcelona,2022/08/19,2022/10/15,2022/08/26,130
0,0,0,1,120,0,0,0,0,miditech,módulo de sonidos pianobox usb de miditech ,franpa,Alicante,2022/05/11,2022/09/12,2022/08/26,564
0,0,0,1,300,0,0,0,0,dreadbox,dreadbox erebus v2 ,selimorgan,Valencia,2022/07/18,2022/09/23,2022/08/26,739
0,0,0,1,219,0,0,0,0,eurorack,vermona qmi eurorack como nuevo ,Markkius,Madrid,2022/07/08,2022/09/19,2022/08/26,276
0,0,0,1,20,0,0,0,0,roland,roland jx-3p - librería para ni kontakt y reason ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/26,165
0,0,0,1,489,0,0,0,0,arp,korg arp odyssey rev 3 ,moog1406,Girona,2022/03/04,2022/09/13,2022/08/26,724
0,0,0,1,1800,0,0,0,0,roland,roland jd-800 impecable ,landstrung,Barcelona,2021/02/18,2022/09/20,2022/08/26,4301
0,0,0,1,375,0,0,0,0,e,e mu xtreme lead 1 ,moog1406,Girona,2021/09/22,2022/08/27,2022/08/26,1082
0,0,0,1,80,0,0,0,0,yamaha,yamaha dx7 breath controler bc1 ,Synthaddict,Madrid,2022/08/19,2022/10/18,2022/08/26,233
0,0,0,1,220,0,0,0,0,black,erica synths black output v2 ,Marco Luque,Madrid,2022/06/07,2022/09/24,2022/08/26,242
0,1,0,0,0,0,0,0,0,arturia,arturia minibrute 2s ,ramoninchispas,Asturias,2022/08/22,2022/09/25,2022/08/26,60
0,0,0,1,590,0,0,0,0,eurorack,"usta, secuenciador eurorack ",rocket,Madrid,2022/08/26,2022/10/25,2022/08/26,48
0,0,0,1,3750,0,0,0,0,roland,roland superjupiter mks 80 + programmer mpg 80 en perfecto estado ,funfanatic,Barcelona,2022/07/05,2022/09/03,2022/08/26,550
0,0,0,1,1450,0,0,0,0,roland,roland fantom 07 ,sal,Girona,2022/07/07,2022/09/05,2022/08/26,758
0,0,0,1,189,0,0,0,0,gator,flight case gator ,moog1406,Girona,2022/04/05,2022/10/08,2022/08/26,446
0,0,0,1,1500,0,0,0,0,hammond,hammond xk3c ,musicmano,Barcelona,2022/01/17,2022/09/22,2022/08/26,1545
0,0,0,1,550,0,0,0,0,mpc,akai mpc live ,PauloopSound,Barcelona,2022/07/03,2022/09/01,2022/08/26,639
0,0,0,1,400,0,0,0,0,korg,korg 01w fd ,SINTEXIA,Córdoba,2022/07/19,2022/09/17,2022/08/26,268
0,0,0,1,1379,0,0,0,0,korg,korg nautilus 61 ,moog1406,Girona,2021/03/25,2022/09/26,2022/08/26,1371
0,0,0,1,1430,0,0,0,0,arturia,arturia matrix brute ,EstebanFM,Granada,2022/02/27,2022/09/07,2022/08/26,882
0,0,0,1,200,0,0,0,0,befaco,befaco hex mix vca ,Victor R,La Rioja,2022/02/27,2022/10/18,2022/08/26,66
0,1,0,0,0,0,0,0,0,arturia,"arturia minilab mk2 edición limitada ""deep black"" ",Maniac Broil,Barcelona,2022/08/19,2022/10/18,2022/08/26,78
0,0,0,1,500,0,0,0,0,yamaha,sintetizador yamaha mo6 ,Edaurdo,Madrid,2021/06/28,2022/09/29,2022/08/26,562
0,0,0,1,600,0,0,0,0,virus,virus indigo 2 ,Diego,Baleares,2022/06/04,2022/10/08,2022/08/26,939
0,0,0,1,104,0,0,0,0,doepfer,doepfer a 110 1 vco ,moog1406,Girona,2022/02/22,2022/09/25,2022/08/26,401
0,0,0,1,220,0,0,0,0,mutable,rebajado - mutable instruments clouds original ,Pablo,Madrid,2022/05/04,2022/09/23,2022/08/26,1275
0,0,0,1,125,0,0,0,0,korg,korg p3 piano module ,Samsimo,Madrid,2021/03/20,2022/09/16,2022/08/26,2072
0,0,0,1,800,0,0,0,0,moog,moog slim phatty ,anthuantheriver,Ávila,2022/08/23,2022/10/22,2022/08/26,124
0,0,0,1,220,0,0,0,0,befaco,befaco muxlicer + mex modulos ,Sergi,Alicante,2022/07/19,2022/09/18,2022/08/26,240
0,0,0,1,550,0,0,0,0,korg,se vende king korg ,exquisito,Granada,2022/07/26,2022/08/30,2022/08/26,420
0,0,0,1,1469,0,0,0,0,arturia,arturia matrixbrute ,moog1406,Girona,2022/03/10,2022/09/23,2022/08/26,586
0,1,0,0,0,0,0,0,0,korg,korg lambda ,Súper-Bebé,Granada,2022/08/05,2022/10/06,2022/08/26,116
0,0,1,0,0,0,0,0,0,korg,korg microkorg ,rogaes,Granada,2022/05/25,2022/09/16,2022/08/26,454
0,0,0,1,1679,0,0,0,0,waldorf,waldorf m sintetizador wavetable ,Storm,Bizkaia,2021/12/24,2022/09/23,2022/08/26,1408
0,0,0,1,700,0,0,0,0,korg,korg karma full expanded ,bluewave,Barcelona,2022/05/10,2022/09/17,2022/08/26,734
0,0,1,0,500,0,0,0,0,yamaha,yamaha dx7s ,impact,Barcelona,2022/07/14,2022/09/12,2022/08/26,454
0,0,0,1,225,0,0,0,0,akai,akai advance 49 ,KikeAOR,Alicante,2021/05/22,2022/09/22,2022/08/26,1692
0,0,0,1,1150,0,0,0,0,dexibell,piano de escenario - teclado master dexibell vivo s7 pro ,gutig,La Rioja,2021/05/22,2022/09/20,2022/08/26,358
0,0,0,1,1,0,0,0,0,moog,novation 25 sl mk2 custom moog ,pattyco,Valencia,2022/08/12,2022/10/10,2022/08/26,290
0,0,0,1,50,0,0,0,0,yamaha,funda yamaha mox6 ,KFK101,Valladolid,2022/08/23,2022/10/22,2022/08/26,82
0,0,0,1,800,0,0,0,0,maschine,ni maschine plus + expansiones + decksaver ,cvsequencer,Barcelona,2022/08/12,2022/09/25,2022/08/26,310
0,0,0,1,110,0,0,0,0,-,"step fader is a dual sequencer, here is a cv basic offset ",instaljomar,Barcelona,2022/07/05,2022/09/18,2022/08/26,629
0,0,0,1,12,0,0,0,0,yamaha,"yamaha cp70 pianos para yamaha motif xf, moxf, montage y modx ",bicho,Madrid,2018/08/13,2022/09/10,2022/08/26,3374
0,0,0,1,300,0,0,0,0,dreadbox,dreadbox nyx ,Dani de Ourense,Lugo,2022/05/24,2022/09/05,2022/08/26,699
0,1,0,0,0,0,0,0,0,sensel,sensel morph ,Sergi,Alicante,2022/07/27,2022/09/25,2022/08/26,142
0,0,0,1,40,0,0,0,0,studio,faltar studio 880 sl ,tripiano,Bizkaia,2022/08/12,2022/10/10,2022/08/26,278
0,0,0,1,699,0,0,0,0,korg,sintetizador monofónico korg ms-10 de los 70`s ,mayortom,Madrid,2022/01/02,2022/09/04,2022/08/26,1756
0,0,0,1,120,0,0,0,0,-,electrofaustus blackfly + mooer reecho ,mesmer_son,Barcelona,2022/07/21,2022/09/19,2022/08/26,302
0,0,0,1,550,0,0,0,0,korg,korg karma ,bulichan,Alicante,2021/06/09,2022/09/22,2022/08/26,3081
0,1,0,0,0,0,0,0,0,moog,moog moogerfooger control processor cp-251 ,marc-caster,Valencia,2022/05/15,2022/09/24,2022/08/26,140
0,0,0,1,90,0,0,0,0,volca,korg volca keys ,fartman,Barcelona,2022/03/02,2022/08/31,2022/08/26,1084
0,1,0,0,0,0,0,0,0,kurzweil,kurzweil k2600 76 teclas ,japovaz,Ourense,2022/06/29,2022/09/09,2022/08/26,370
0,0,0,1,150,0,0,0,0,eurorack,proyecto eurorack inacabado 6u 84hp ,SaZZ,Toledo,2022/07/19,2022/09/17,2022/08/26,314
0,0,0,1,6000,0,0,0,0,hammond,hammond a100 con leslie 760 ,windbass,Zaragoza,2020/11/03,2022/09/21,2022/08/26,4162
0,0,0,1,90,0,0,0,0,casio,casio hz-600 sd synthesizer ,superjx,Barcelona,2022/07/14,2022/08/31,2022/08/26,425
0,0,0,1,885,0,0,0,0,mpc,akai mpc live 2 ,Bombyx Blow,A Coruña,2022/07/14,2022/10/20,2022/08/26,126
0,0,0,1,150,0,0,0,0,casio,casio ct6000 rebaja ,moogi,Cádiz,2022/04/28,2022/09/23,2022/08/26,1014
0,0,0,1,3100,0,0,0,0,waldorf,waldorf quantum ,minahonda,Madrid,2021/12/18,2022/09/25,2022/08/26,3703
0,0,0,1,600,0,0,0,0,roland,roland tr-727 ,paugui,Sevilla,2021/05/02,2022/09/12,2022/08/26,2047
0,0,0,1,20,0,0,0,0,-,soporte teclados sintetizadores k&m spider pro accesorio ipad ,StalVs,Alicante,2021/11/22,2022/09/01,2022/08/26,846
0,0,0,1,190,0,0,0,0,-,midi fighter 3d ,yaini,Ciudad Real,2021/08/18,2022/09/03,2022/08/26,777
0,0,0,1,900,0,0,0,0,elektron,elektron analog keys ,alcachofazul,Madrid,2022/07/29,2022/09/25,2022/08/26,267
0,0,0,1,45,0,0,0,0,arturia,arturia microlab ,pauloski,Gipuzkoa,2022/06/23,2022/09/18,2022/08/26,259
0,0,0,1,950,0,0,0,0,korg,órgano korg cx-3 + flightcase a medida ,ssiibert,Madrid,2022/04/03,2022/10/14,2022/08/26,644
0,0,1,0,500,0,0,0,0,atomo,perceptron atomo synth semimodular tambien ,bioroide,Madrid,2020/09/21,2022/09/09,2022/08/26,3923
0,0,0,1,90,0,0,0,0,-,mm micromust ,moog1406,Girona,2021/07/22,2022/08/27,2022/08/26,745
0,0,0,1,339,0,0,0,0,uno,ik multimedia uno synth pro desktop + accesorios ,moog1406,Girona,2022/05/18,2022/09/15,2022/08/26,442
0,0,1,0,0,0,0,0,0,mutable,mutable inst ambika ,angelmahon,Valencia,2022/06/11,2022/10/10,2022/08/26,672
0,0,0,1,200,0,0,0,0,roland,roland a6 ,cvsequencer,Barcelona,2022/08/05,2022/09/23,2022/08/26,464
0,0,0,1,2200,0,0,0,0,korg,korg pa4x 61 ,Ismael,Navarra,2022/07/28,2022/09/26,2022/08/26,304
0,0,0,1,20,0,0,0,0,korg,diskette sonidos para el sampler korg dsm1 ,polypodium,Madrid,2022/07/07,2022/09/21,2022/08/26,180
0,0,0,1,60,0,0,0,0,roland,roland pn gr 50 01 ,moog1406,Girona,2022/03/23,2022/09/25,2022/08/26,394
0,0,0,1,22,0,0,0,0,roland,sonidos roland jupiter x xm series y zenology pro software ,JM72,Pontevedra,2022/07/15,2022/09/16,2022/08/26,355
0,0,0,1,2300,0,0,0,0,nord stage ,2 ha 88 ,Spectro,Palencia,2021/03/13,2022/09/22,2022/08/26,3014
0,0,0,1,950,0,0,0,0,roland,roland fa 08 ,jesuskorgm3,Valencia,2022/08/19,2022/10/18,2022/08/26,146
0,0,0,1,389,0,0,0,0,audio,tip top audio circadian rhythm ,moog1406,Girona,2022/06/01,2022/10/04,2022/08/26,264
0,0,0,1,220,0,0,0,0,mutant,módulos mutant hihats & mutant bassdrum ,Borsek,Navarra,2021/02/21,2022/09/20,2022/08/26,837
0,0,0,1,349,0,0,0,0,doepfer,doepfer a100lc9 ,moog1406,Girona,2021/09/17,2022/09/18,2022/08/26,512
0,0,0,1,570,0,0,0,0,yamaha,grand piano yamaha dgx 650 ,letsrockit,Barcelona,2021/12/08,2022/09/12,2022/08/26,921
0,0,0,1,49,0,0,0,0,-,stand digitakt + digitone ultima unidad env incl ,PETZOO,Cádiz,2019/06/11,2022/09/23,2022/08/26,3948
0,0,0,1,235,0,0,0,0,befaco,befaco rampage ,moog1406,Girona,2021/10/01,2022/09/25,2022/08/26,419
0,0,0,1,4,0,0,0,0,eurorack,módulos eurorack + cables y accesorios ,Jorans,Asturias,2022/05/09,2022/09/25,2022/08/26,1485
0,0,0,1,479,0,0,0,0,komplete,komplete mkii s49 ,Kristel Manrique sigal,Alicante,2022/05/29,2022/10/09,2022/08/26,307
0,0,0,1,199,0,0,0,0,alesis,keytar inalámbrico alesis ,Elena,Cuenca,2022/07/14,2022/09/12,2022/08/26,218
0,0,0,1,295,0,0,0,0,yamaha,yamaha dx9 ,moog1406,Girona,2022/03/15,2022/09/22,2022/08/26,911
0,0,0,1,20,0,0,0,0,korg,cassette datos para korg dw6000 ,polypodium,Madrid,2022/07/07,2022/09/18,2022/08/26,182
0,0,0,1,540,0,0,0,0,-,digitone impecable ,jdcoopers,Sevilla,2022/06/08,2022/09/30,2022/08/26,585
0,0,0,1,80,0,0,0,0,make noise ,eurorack rasie ,siropene,Madrid,2022/08/22,2022/09/25,2022/08/26,84
0,0,0,1,300,0,0,0,0,4ms,4ms stereo triggered sampler ,Xavi,Barcelona,2022/08/12,2022/10/09,2022/08/26,96
0,0,0,1,300,0,0,0,0,novation,novation ultranova ,Albin Nox,Granada,2022/08/23,2022/10/22,2022/08/26,155
0,0,1,0,0,0,0,0,0,akai,akai x7000 floppy usb & librería ,elprofesordedanza,Tarragona,2022/08/23,2022/10/22,2022/08/26,150
0,0,0,1,800,0,0,0,0,korg,korg radias - r ,angelmahon,Valencia,2022/07/03,2022/09/01,2022/08/26,524
0,0,0,1,1050,0,0,0,0,-,modulo sintetizador prophet 08 david smith ,luca7,Madrid,2022/08/12,2022/10/09,2022/08/26,292
0,0,0,1,330,0,0,0,0,yamaha,tg 500 yamaha ,gato737,Barcelona,2022/07/21,2022/09/20,2022/08/26,390
0,0,0,1,12000,0,0,0,0,system,moog system 15 ,qbueno,Barcelona,2020/10/03,2022/09/25,2022/08/26,5670
0,0,0,1,325,0,0,0,0,sonicware,sonicware elz_1 - sintetizador portátil ,Xiu,Pontevedra,2022/07/02,2022/09/07,2022/08/26,565
0,0,0,1,98,0,0,0,0,volca,korg volca kick ,yosualogan,Cantabria,2022/06/15,2022/09/21,2022/08/26,296
0,0,0,1,495,0,0,0,0,waldorf,waldorf microwave ii rack ,Eme,Sevilla,2022/06/10,2022/09/23,2022/08/26,500
0,0,0,1,5500,0,0,0,0,rhodes,piano rhodes 88 mark ii eighty eight suitcase ,logan3,Madrid,2022/01/19,2022/09/22,2022/08/26,1679
0,0,0,1,1550,0,0,0,0,roland,roland júpiter 80 + flight case a medida ,xfeten,Toledo,2020/11/26,2022/10/22,2022/08/26,2010
0,0,1,0,850,0,0,0,0,kurzweil,o kurzweil pc3a8 ,femagon,Ciudad Real,2022/03/03,2022/10/24,2022/08/26,1038
0,0,0,1,90,0,0,0,0,volca,colección volca casi completa + extras ,dundunda,Lugo,2021/06/24,2022/09/17,2022/08/26,2841
0,0,0,1,90,0,0,0,0,kawai,kawai card ram dc 16 ,moog1406,Girona,2021/05/26,2022/09/26,2022/08/26,392
0,0,0,1,75,0,0,0,0,-,bheringer umx 61 ,40db,Valencia,2021/03/04,2022/10/17,2022/08/26,1084
0,0,0,1,300,0,0,0,0,yamaha,yamaha tx-7 ,selimorgan,Valencia,2022/08/19,2022/09/25,2022/08/26,280
0,0,0,1,375,0,0,0,0,roland,roland fantom xr ,H-B,Zaragoza,2022/06/11,2022/09/13,2022/08/26,404
0,0,0,1,779,0,0,0,0,roland,roland mc 707 ,moog1406,Girona,2022/02/17,2022/09/23,2022/08/26,742
0,0,0,1,890,0,0,0,0,analogue solutions ,leipzig v3 ,moog1406,Girona,2021/05/28,2022/08/27,2022/08/26,732
0,0,0,1,85,0,0,0,0,roland,roland pn d50 02 ,moog1406,Girona,2021/05/26,2022/10/09,2022/08/26,452
0,0,0,1,190,0,0,0,0,arturia,arturia beatstep pro ,Oxbown,Pontevedra,2022/08/12,2022/10/10,2022/08/26,80
0,0,0,1,200,0,0,0,0,behringer,behringer model d ***reservado*** ,joan cerezo,Barcelona,2022/08/22,2022/09/24,2022/08/26,208
0,0,0,1,250,0,0,0,0,korg,korg microsampler ,freakerrante,Barcelona,2021/04/04,2022/09/25,2022/08/26,1097
0,0,0,1,179,0,0,0,0,yamaha,procesador de efectos yamaha emp-100 para guitarra bajo voces y teclados ,Francisco Rivera,Zaragoza,2022/01/20,2022/09/24,2022/08/26,872
0,0,0,1,1350,0,0,0,0,korg,korg ms-20 ,moog1406,Girona,2021/06/23,2022/10/08,2022/08/26,977
0,0,0,1,180,0,0,0,0,-,alm001 pamelas workout ,siropene,Madrid,2022/08/12,2022/09/25,2022/08/26,158
0,1,0,0,0,0,0,0,0,mfb,mfb tanzbar 2 ,Toni Doc,Baleares,2022/07/29,2022/09/30,2022/08/26,94
0,0,0,1,80,0,0,0,0,akai,akai pro mpd 32 ,Marc,Barcelona,2022/07/04,2022/09/02,2022/08/26,240
0,0,0,1,860,0,0,0,0,yamaha,yamaha moxf8 ,Andoni,Navarra,2022/08/05,2022/10/05,2022/08/26,256
0,0,0,1,550,0,0,0,0,quasimidi,quasimidi sirius ,abstrack,Valencia,2022/04/26,2022/10/19,2022/08/26,719
0,0,0,1,45,0,0,0,0,-,chipzs ,pauperrasta,Barcelona,2022/04/11,2022/08/27,2022/08/26,464
0,0,0,1,300,0,0,0,0,komplete,teclado controlador ni komplete kontrol mk3 49 ,Cristóbal Patrick Ruiz,Valencia,2022/07/10,2022/09/08,2022/08/26,366
0,0,0,1,280,0,0,0,0,elka,teclado elka omb5 caja de ritmos+acompañamiento automático drumstar80 ,gpiccolini,Madrid,2022/08/20,2022/10/19,2022/08/26,246
0,0,0,1,35,0,0,0,0,korg,korg m3 - librería para ni kontakt y reason ,Zyon35,Córdoba,2022/06/01,2022/09/18,2022/08/26,266
1,0,0,1,550,0,0,0,0,virus,access virus snow ,frodobolson007,Madrid,2022/07/13,2022/09/11,2022/08/26,702
0,0,0,1,75,0,0,0,0,yamaha,yamaha rx-17 caja de ritmos desktop digital posterior a rx11 rx15 ,StalVs,Alicante,2022/07/18,2022/09/01,2022/08/26,412
0,0,0,1,125,0,0,0,0,-,motu midi timepiece ii ,Francisco Rivera,Zaragoza,2022/03/08,2022/09/24,2022/08/26,1083
0,0,0,1,230,0,0,0,0,black,ajh synth dual contour black ,moog1406,Girona,2021/09/17,2022/08/27,2022/08/26,555
0,1,1,0,0,0,0,0,0,e-mu,e-mu orbit v3 ,Sonitec,Valencia,2022/08/12,2022/10/14,2022/08/26,106
0,0,0,1,430,0,0,0,0,eurorack,eloquencer eurorack ,insula,Madrid,2022/06/29,2022/09/11,2022/08/26,430
0,0,0,1,550,0,0,0,0,akai,akai mpk 88 ,Kristel Manrique sigal,Alicante,2022/05/31,2022/10/09,2022/08/26,340
0,0,0,1,20,0,0,0,0,korg,cassette datos para korg poly800-ii ,polypodium,Madrid,2022/07/07,2022/09/16,2022/08/26,178
0,0,0,1,4500,0,0,0,0,roland,sintetizador roland jupiter-4 compuphonic ,Alexandra Bertomeu Tomas,Castellón,2022/07/09,2022/09/07,2022/08/26,502
0,0,0,1,75,0,0,0,0,kurzweil,placa sampler smp-r para kurzweil k2000r ,Maniac Broil,Barcelona,2021/05/26,2022/09/21,2022/08/26,2056
0,0,0,1,2900,0,0,0,0,-,ob-06 con sonidos de pago ,minahonda,Madrid,2022/07/28,2022/09/25,2022/08/26,576
0,0,0,1,60,0,0,0,0,-,icon ikeyboard 5x - teclado midi ,santibcn,Barcelona,2022/04/10,2022/10/07,2022/08/26,502
0,0,1,0,0,0,0,0,0,roland,korg r3 y roland ju06a ,radiactivo,Barcelona,2022/08/22,2022/09/25,2022/08/26,184
0,0,1,0,190,0,0,0,0,eurorack,"case eurorack ""ikocase"" x case más pequeño ",Øliveira,Pontevedra,2022/08/24,2022/10/24,2022/08/26,106
0,0,0,1,90,0,0,0,0,dreadbox,dreadbox hysteria ,EstebanFM,Granada,2022/02/14,2022/09/07,2022/08/26,462
0,0,0,1,400,0,0,0,0,analogue systems ,secuenciador rs-200 y quantiser rs-260 ,dorremifasol,Barcelona,2020/07/25,2022/09/20,2022/08/26,1604
0,0,0,1,460,0,0,0,0,alesis,alesis ion ,sanwiche,Alicante,2022/08/19,2022/09/24,2022/08/26,206
0,0,0,1,500,0,0,0,0,-,star instruments synare 3 ,Joanic,Baleares,2022/08/12,2022/10/13,2022/08/26,132
0,0,0,1,100,0,0,0,0,yamaha,yamaha psr-f51 ,Mar,Asturias,2022/07/29,2022/09/29,2022/08/26,272
0,0,0,1,900,0,0,0,0,korg,korg polysix ,twistarella,Barcelona,2022/07/15,2022/09/13,2022/08/26,540
0,0,0,1,70,0,0,0,0,volca,korg volca fm ,bern09,La Rioja,2022/04/28,2022/10/06,2022/08/26,411
0,0,0,1,100,0,0,0,0,noise,noise engeneering viol ruina ,Carlos,Barcelona,2022/08/12,2022/10/14,2022/08/26,102
0,0,0,1,95,0,0,0,0,befaco,befaco joystick ,sonicstage,Girona,2022/08/21,2022/09/23,2022/08/26,70
0,0,0,1,4250,0,0,0,0,korg,korg trident mk i ,Moogchild Synthdrome,Madrid,2022/04/20,2022/09/18,2022/08/26,888
0,0,0,1,110,0,0,0,0,-,maleta sintetizador 61 ,jose,Murcia,2022/05/28,2022/09/25,2022/08/26,323
0,0,0,1,100,0,0,0,0,-,cacharros varios ,roy242,Valencia,2022/08/12,2022/09/20,2022/08/26,900
0,0,0,1,250,0,0,0,0,circuit,novation circuit rythm ,s_C_e,Barcelona,2022/08/24,2022/10/23,2022/08/26,68
0,0,1,0,0,0,0,0,0,noise,noise engineering basimilus iteritas ,Replicante,Barcelona,2021/12/04,2022/09/24,2022/08/26,1345
0,0,0,1,135,0,0,0,0,-,rebel technology chronos mkii ,moog1406,Girona,2022/02/28,2022/09/05,2022/08/26,410
0,0,0,1,100,0,0,0,0,-,hardcase con ruedas para teclado de 76 teclas ,Elver Galarga,Lugo,2022/01/05,2022/09/21,2022/08/26,579
0,0,0,1,5100,0,0,0,0,roland,roland jupiter 4 ,qbueno,Barcelona,2022/01/22,2022/09/24,2022/08/26,2972
0,1,0,0,0,0,0,0,0,korg,tarjeta korg wavestation wsc-3s synth & time slice ,mentemodular,Gipuzkoa,2020/10/11,2022/09/07,2022/08/26,707
0,0,0,1,2300,0,0,0,0,arturia,arturia origin ,abstrack,Valencia,2021/05/10,2022/10/19,2022/08/26,1988
0,0,0,1,10,0,0,0,0,moog,funda cubrepolvo a la medida para moog prodigy ,grizzvolga,Madrid,2022/07/17,2022/09/21,2022/08/26,294
0,0,0,1,1750,0,0,0,0,sequential,sequential circuits pro-one ,Cobe,Madrid,2022/07/04,2022/09/02,2022/08/26,440
0,0,0,1,320,0,0,0,0,behringer,behringer ms 1 ,Alinter,Cádiz,2022/07/09,2022/09/09,2022/08/26,673
0,0,0,1,1375,0,0,0,0,yamaha,yamaha sk20 string machine ,logan3,Madrid,2021/12/23,2022/09/21,2022/08/26,1634
0,0,0,1,400,0,0,0,0,uno,uno synth pro ,ARPEGGIATORNIK,Granada,2021/11/07,2022/09/27,2022/08/26,1138
0,0,0,1,675,0,0,0,0,nord lead ,2x ,Aguilar242,Navarra,2022/08/12,2022/09/23,2022/08/26,346
0,0,0,1,1890,0,0,0,0,korg,mini korg 700 fs tambien cambios ,moog1406,Girona,2022/05/11,2022/09/22,2022/08/26,662
0,0,0,1,375,0,0,0,0,-,casiotone 701 ,moog1406,Girona,2021/10/22,2022/09/02,2022/08/26,977
0,0,0,1,115,0,0,0,0,mutable,clon de mutable instruments frames ,moogi,Cádiz,2022/07/22,2022/09/23,2022/08/26,274
0,0,0,1,300,0,0,0,0,-,piano electrico vertical thomann dp- 51 ,Felix,Barcelona,2022/07/13,2022/09/11,2022/08/26,226
0,0,0,1,410,0,0,0,0,modular,eloquencer winter modular ,dce,Sevilla,2022/08/05,2022/10/03,2022/08/26,196
0,0,0,1,111111,0,0,0,0,-,material a la venta en moogchild synthdrome ,Moogchild Synthdrome,Madrid,2021/03/18,2022/09/18,2022/08/26,19886
0,0,0,1,1200,0,0,0,0,nord clavia stage ,piano rev c 88 teclas ,jordipares3,Girona,2022/08/19,2022/09/21,2022/08/26,240
0,0,0,1,180,0,0,0,0,arturia,arturia drumbrute impact + decksaver ,Tangential,León,2022/07/11,2022/09/09,2022/08/26,211
0,0,0,1,40,0,0,0,0,-,teclado midi 61 teclas ,Tellie,Murcia,2022/07/27,2022/09/25,2022/08/26,180
0,0,0,1,140,0,0,0,0,4ms,4ms row power ,gorum,Tarragona,2022/03/12,2022/09/23,2022/08/26,449
0,0,0,1,80,0,0,0,0,eurorack,audiothingies ced tuner afinador eurorack ,insula,Madrid,2022/06/29,2022/09/11,2022/08/26,282
0,0,0,1,600,0,0,0,0,yamaha,yamaha ex5 ,molossus,Cádiz,2022/04/18,2022/10/03,2022/08/26,613
0,0,0,1,500,0,0,0,0,yamaha,yamaha mo6 ,Luis,Madrid,2022/08/21,2022/10/20,2022/08/26,106
0,0,0,1,330,0,0,0,0,-,keylab 49 mk2 negro ,minahonda,Madrid,2022/01/08,2022/09/25,2022/08/26,1058
0,0,0,1,50,0,0,0,0,korg,korg pa2x - pa 3x tarjeta ram 128mb - manual de operario korg pa2x ,SINTEXIA,Córdoba,2022/07/19,2022/09/17,2022/08/26,162
0,0,0,1,210,0,0,0,0,-,malekko varigate 4+ ,Raul Q. de Orte,Barcelona,2022/08/12,2022/09/15,2022/08/26,132
0,0,0,1,825,0,0,0,0,-,leslie 760 n autónomo ,windbass,Zaragoza,2020/06/16,2022/09/24,2022/08/26,1871
0,0,0,1,59,0,0,0,0,yamaha,yamaha vrc 106 data rom ,moog1406,Girona,2021/06/30,2022/09/26,2022/08/26,328
0,0,0,1,100,0,0,0,0,modular,korg volca modular ,Caradusanto,Málaga,2022/07/25,2022/09/23,2022/08/26,190
0,0,0,1,1969,0,0,0,0,korg,korg minikorg 700 fs - nuevo ,moog1406,Girona,2022/05/27,2022/09/15,2022/08/26,496
0,0,0,1,15,0,0,0,0,-,thomann keyboard bag 6 ,uprefer,Barcelona,2021/11/21,2022/09/16,2022/08/26,930
0,0,0,1,480,0,0,0,0,korg,korg modwave ,flake02,Madrid,2022/08/20,2022/10/19,2022/08/26,222
0,0,0,1,800,0,0,0,0,kawai,kawai vpc1 ,JAVI7571,Sevilla,2022/06/01,2022/10/14,2022/08/26,445
0,0,0,1,280,0,0,0,0,yamaha,yamaha kx-8 ,DrTek,Barcelona,2022/04/25,2022/09/13,2022/08/26,1771
0,0,0,1,145,0,0,0,0,modular,2 buses y fuente para modular la caja sale gratis ,gatovertical,Barcelona,2019/02/09,2022/09/09,2022/08/26,4494
